	v	d	j	frequency
1404	IGHV2-3*01	IGHD1-1*01	IGHJ1*01	14
1405	IGHV3-8*02	NA	IGHJ1*01	14
1406	IGHV1-56*01	NA	IGHJ2*01	14
1407	IGHV3-3*01	NA	IGHJ1*03	14
1408	IGHV1-72*01	IGHD2-8*01	IGHJ2*01	14
1409	IGHV1-54*02	NA	IGHJ2*01	14
1410	IGHV1-71*01	IGHD2-3*01	IGHJ2*01	14
1411	IGHV1-2*01	IGHD1-1*01	IGHJ1*03	14
1412	IGHV1-82*01	IGHD2-6*01	IGHJ1*03	14
1413	IGHV1-77*01	IGHD1-1*01	IGHJ4*01	14
1414	IGHV1S56*01	IGHD2-8*01	IGHJ4*01	14
1415	IGHV6-6*01	IGHD1-1*01	IGHJ3*01	14
1416	IGHV7-3*02	IGHD1-1*01	IGHJ2*01	14
1417	IGHV1-18*01	IGHD2-6*01	IGHJ2*01	14
1418	IGHV1S126*01	IGHD1-1*01	IGHJ2*01	14
1419	IGHV14-3*02	IGHD2-3*01	IGHJ4*01	14
1420	IGHV5-12*01	NA	IGHJ2*01	14
1421	IGHV5-2*01	NA	IGHJ3*02	14
1422	IGHV1-26*01	IGHD1-1*02	IGHJ2*01	14
1423	IGHV5-16*01	IGHD1-1*01	IGHJ2*01	14
1424	IGHV9-2-1*01	IGHD3-2*01	IGHJ3*01	14
1425	IGHV2-6-2*01	IGHD1-1*01	IGHJ1*01	14
1426	IGHV1-64*01	IGHD2-3*01	IGHJ2*01	13
1427	IGHV14-4*02	NA	IGHJ3*02	13
1428	IGHV1-47*01	IGHD1-1*01	IGHJ3*01	13
1429	IGHV1-9*01	IGHD2-6*01	IGHJ2*01	13
1430	IGHV14-1*01	NA	IGHJ3*02	13
1431	IGHV1-5*01	IGHD1-1*01	IGHJ1*01	13
1432	IGHV7-3*02	IGHD2-14*01	IGHJ3*01	13
1433	IGHV1-52*01	IGHD2-8*01	IGHJ3*01	13
1434	IGHV10-1*02	IGHD1-1*01	IGHJ3*01	13
1435	IGHV3-8*01	NA	IGHJ4*01	13
1436	IGHV5-17*02	IGHD2-14*01	IGHJ3*01	13
1437	IGHV1-78*01	NA	IGHJ2*02	13
1438	IGHV1-26*01	IGHD2-3*01	IGHJ3*01	13
1439	IGHV3-2*02	IGHD2-7*01	IGHJ4*01	13
1440	IGHV2-6-4*01	IGHD1-1*01	IGHJ4*01	13
1441	IGHV14-4*02	IGHD1-1*01	IGHJ1*01	13
1442	IGHV3-2*02	IGHD2-3*01	IGHJ3*01	13
1443	IGHV8-11*01	IGHD1-1*01	IGHJ1*01	13
1444	IGHV1-74*04	IGHD2-11*02	IGHJ1*03	13
1445	IGHV2-9-2*01	IGHD1-1*01	IGHJ1*01	13
1446	IGHV7-3*02	IGHD2-14*01	IGHJ4*01	13
1447	IGHV2-6-1*01	IGHD1-1*01	IGHJ4*01	13
1448	IGHV5-9-1*01	IGHD2-9*02	IGHJ4*01	13
1449	IGHV1-54*01	IGHD1-1*01	IGHJ1*01	13
1450	IGHV5-17*01	IGHD2-9*01	IGHJ4*01	13
1451	IGHV9-2-1*01	NA	IGHJ3*02	13
1452	IGHV1-64*01	IGHD2-9*02	IGHJ2*01	13
1453	IGHV10-1*01	IGHD1-1*01	IGHJ1*03	13
1454	IGHV1-53*01	IGHD2-8*01	IGHJ1*03	13
1455	IGHV11-1*01	NA	IGHJ2*01	13
1456	IGHV1-53*01	NA	IGHJ2*02	13
1457	IGHV1-52*01	IGHD2-6*01	IGHJ3*01	13
1458	IGHV3-6*01	IGHD2-6*01	IGHJ4*01	13
1459	IGHV1-85*01	NA	IGHJ2*03	13
1460	IGHV1S137*01	IGHD1-1*01	IGHJ1*01	13
1461	IGHV1-15*01	IGHD2-9*02	IGHJ2*01	13
1462	IGHV1-27*01	NA	IGHJ3*01	13
1463	IGHV1-52*01	IGHD2-6*01	IGHJ4*01	13
1464	IGHV1-55*01	IGHD2-9*02	IGHJ1*03	13
1465	IGHV5-9-3*01	IGHD2-9*02	IGHJ4*01	13
1466	IGHV9-3*01	IGHD2-8*01	IGHJ4*01	13
1467	IGHV2-9*02	IGHD1-2*01	IGHJ3*01	13
1468	IGHV1-47*01	IGHD1-1*01	IGHJ2*01	13
1469	IGHV1-5*01	IGHD2-9*02	IGHJ3*01	13
1470	IGHV5-4*02	IGHD1-1*01	IGHJ1*01	13
1471	IGHV14-1*01	IGHD1-1*01	IGHJ4*01	13
1472	IGHV8-8*01	IGHD2-14*01	IGHJ4*01	13
1473	IGHV10-1*02	IGHD1-1*01	IGHJ2*01	12
1474	IGHV5-6-3*01	IGHD1-1*01	IGHJ4*01	12
1475	IGHV14-4*02	IGHD2-9*02	IGHJ2*01	12
1476	IGHV1-80*01	IGHD1-1*01	IGHJ2*03	12
1477	IGHV5-9-4*01	IGHD1-1*01	IGHJ3*01	12
1478	IGHV7-2*02	IGHD1-1*01	IGHJ4*01	12
1479	IGHV1-69*02	IGHD2-9*02	IGHJ4*01	12
1480	IGHV1-52*01	IGHD2-9*02	IGHJ1*03	12
1481	IGHV5-17*02	IGHD2-8*01	IGHJ3*01	12
1482	IGHV1S53*03	NA	IGHJ1*01	12
1483	IGHV1-72*01	IGHD2-11*02	IGHJ1*03	12
1484	IGHV5-9-3*01	IGHD1-1*01	IGHJ1*01	12
1485	IGHV2-2*01	IGHD2-3*01	IGHJ2*01	12
1486	IGHV7-2*02	IGHD2-14*01	IGHJ4*01	12
1487	IGHV3-2*01	IGHD2-9*02	IGHJ3*01	12
1488	IGHV3-6*02	IGHD1-1*01	IGHJ1*01	12
1489	IGHV1-9*01	IGHD2-7*01	IGHJ2*01	12
1490	IGHV5-7-4*01	IGHD1-1*01	IGHJ3*01	12
1491	IGHV14-3*02	IGHD2-14*01	IGHJ4*01	12
1492	IGHV5-12-1*01	IGHD2-7*01	IGHJ4*01	12
1493	IGHV9-3*01	IGHD1-1*01	IGHJ1*01	12
1494	IGHV1-61*01	NA	IGHJ3*02	12
1495	IGHV2-2*03	NA	IGHJ3*01	12
1496	IGHV2-5*01	IGHD2-14*01	IGHJ4*01	12
1497	IGHV1-7*01	IGHD2-9*02	IGHJ2*01	12
1498	IGHV1-39*01	IGHD3-2*02	IGHJ3*01	12
1499	IGHV1-15*01	NA	IGHJ2*02	12
1500	IGHV6-6*02	IGHD1-1*01	IGHJ1*01	12
1501	IGHV1-11*01	IGHD1-1*01	IGHJ4*01	12
1502	IGHV1-69*01	IGHD3-2*02	IGHJ1*03	12
1503	IGHV5-9*01	NA	IGHJ1*03	12
1504	IGHV3-2*02	NA	IGHJ3*02	12
1505	IGHV3-8*01	IGHD1-1*01	IGHJ4*01	12
1506	IGHV1-67*01	IGHD1-1*01	IGHJ3*01	12
1507	IGHV8-5*01	NA	IGHJ1*01	12
1508	IGHV1S36*02	NA	IGHJ3*01	12
1509	IGHV1-66*01	NA	IGHJ1*01	12
1510	IGHV1S22*01	IGHD1-1*01	IGHJ3*01	12
1511	IGHV11-1*02	NA	IGHJ2*01	12
1512	IGHV7-4*01	NA	IGHJ1*03	12
1513	IGHV1-67*01	IGHD1-1*01	IGHJ1*03	12
1514	IGHV5-9-3*01	IGHD1-1*01	IGHJ2*01	12
1515	IGHV1-69*01	IGHD2-6*01	IGHJ2*01	12
1516	IGHV9-2-1*01	IGHD2-9*02	IGHJ3*01	12
1517	IGHV1-69*01	IGHD2-9*02	IGHJ1*03	12
1518	IGHV12-3*01	NA	IGHJ4*01	12
1519	IGHV1-82*01	IGHD2-11*02	IGHJ1*03	12
1520	IGHV1-18*01	IGHD1-1*01	IGHJ1*01	12
1521	IGHV1-83*01	NA	IGHJ2*01	12
1522	IGHV4-1*01	IGHD2-7*01	IGHJ4*01	12
1523	IGHV5-4*01	IGHD2-9*02	IGHJ4*01	11
1524	IGHV5-6-5*01	NA	IGHJ3*02	11
1525	IGHV1-84*01	IGHD1-1*01	IGHJ2*01	11
1526	IGHV6-6*02	IGHD1-1*01	IGHJ3*01	11
1527	IGHV1-71*02	NA	IGHJ1*03	11
1528	IGHV2-5*01	IGHD1-1*01	IGHJ3*02	11
1529	IGHV1-84*01	IGHD1-1*01	IGHJ1*03	11
1530	IGHV8-8*01	IGHD2-8*01	IGHJ2*01	11
1531	IGHV1-15*01	IGHD1-1*02	IGHJ2*01	11
1532	IGHV1S30*01	NA	IGHJ2*01	11
1533	IGHV15-2*01	NA	IGHJ1*03	11
1534	IGHV2-6-7*01	IGHD1-1*01	IGHJ1*01	11
1535	IGHV6-6*01	IGHD1-1*01	IGHJ1*03	11
1536	IGHV5-4*03	NA	IGHJ1*03	11
1537	IGHV5-6*03	NA	IGHJ4*01	11
1538	IGHV1-74*01	IGHD2-8*01	IGHJ2*01	11
1539	IGHV1S81*02	IGHD2-14*01	IGHJ3*01	11
1540	IGHV1S29*02	IGHD2-9*01	IGHJ3*01	11
1541	IGHV5-2*01	IGHD1-1*01	IGHJ1*03	11
1542	IGHV5-12*02	IGHD2-14*01	IGHJ3*01	11
1543	IGHV11-2*02	NA	IGHJ1*02	11
1544	IGHV1-61*01	IGHD2-3*01	IGHJ4*01	11
1545	IGHV1-9*01	IGHD2-11*02	IGHJ3*02	11
1546	IGHV1-69*01	IGHD3-2*02	IGHJ4*01	11
1547	IGHV14-4*02	IGHD2-8*01	IGHJ3*01	11
1548	IGHV2-6-7*02	NA	IGHJ4*01	11
1549	IGHV1-31*01	NA	IGHJ1*03	11
1550	IGHV1S135*01	IGHD1-1*01	IGHJ3*01	11
1551	IGHV5-17*02	IGHD2-3*01	IGHJ4*01	11
1552	IGHV5-9*02	IGHD2-9*02	IGHJ4*01	11
1553	IGHV1-5*01	IGHD2-14*01	IGHJ4*01	11
1554	IGHV1-53*01	IGHD2-6*01	IGHJ2*01	11
1555	IGHV1-43*01	NA	IGHJ3*01	11
1556	IGHV8-8-1*01	NA	IGHJ3*02	11
1557	IGHV1-53*03	NA	IGHJ1*03	11
1558	IGHV8-2*01	IGHD1-2*01	IGHJ2*01	11
1559	IGHV1-69*02	IGHD1-1*01	IGHJ1*01	11
1560	IGHV14-3*01	IGHD2-3*01	IGHJ3*01	11
1561	IGHV2-2*02	IGHD2-3*01	IGHJ3*01	11
1562	IGHV1-66*01	IGHD2-3*01	IGHJ4*01	11
1563	IGHV1-63*02	IGHD1-1*01	IGHJ1*01	11
1564	IGHV1S135*01	NA	IGHJ2*02	11
1565	IGHV2-6-7*02	NA	IGHJ3*01	11
1566	IGHV1-71*01	IGHD1-1*01	IGHJ1*01	11
1567	IGHV1-86*01	IGHD1-1*01	IGHJ2*01	11
1568	IGHV1-55*01	IGHD2-8*01	IGHJ3*01	11
1569	IGHV8-12*01	IGHD2-7*01	IGHJ1*03	11
1570	IGHV1S46*01	NA	IGHJ2*01	11
1571	IGHV9-4*01	IGHD2-8*01	IGHJ4*01	11
1572	IGHV1-64*01	IGHD2-8*01	IGHJ3*01	11
1573	IGHV9-2*01	NA	IGHJ1*03	11
1574	IGHV1-5*01	IGHD2-3*01	IGHJ4*01	11
1575	IGHV3-6*02	IGHD2-9*02	IGHJ3*01	11
1576	IGHV4-2*02	NA	IGHJ3*01	10
1577	IGHV15-2*02	IGHD1-1*01	IGHJ3*01	10
1578	IGHV1-80*01	IGHD2-8*01	IGHJ2*01	10
1579	IGHV15-2*02	NA	IGHJ1*01	10
1580	IGHV1S127*01	IGHD2-9*02	IGHJ3*01	10
1581	IGHV1-74*01	IGHD2-9*02	IGHJ3*01	10
1582	IGHV5-2*02	NA	IGHJ2*01	10
1583	IGHV1-64*01	IGHD2-9*02	IGHJ1*03	10
1584	IGHV8-8*01	IGHD2-7*01	IGHJ4*01	10
1585	IGHV2-5-1*01	IGHD1-1*01	IGHJ3*01	10
1586	IGHV9-1*02	IGHD2-8*01	IGHJ2*01	10
1587	IGHV1S137*01	IGHD2-3*01	IGHJ3*01	10
1588	IGHV1-64*01	IGHD2-8*01	IGHJ4*01	10
1589	IGHV1-61*01	IGHD2-9*02	IGHJ4*01	10
1590	IGHV5-9*02	IGHD1-1*01	IGHJ2*01	10
1591	IGHV9-3-1*01	IGHD2-14*01	IGHJ4*01	10
1592	IGHV1-82*01	IGHD2-8*01	IGHJ3*01	10
1593	IGHV1-27*01	NA	IGHJ2*01	10
1594	IGHV2-7*01	NA	IGHJ1*03	10
1595	IGHV1S29*02	IGHD1-1*01	IGHJ3*01	10
1596	IGHV1-81*01	IGHD2-9*02	IGHJ2*01	10
1597	IGHV1-62-3*01	NA	IGHJ3*01	10
1598	IGHV1-9*01	NA	IGHJ2*02	10
1599	IGHV1-50*01	IGHD2-9*02	IGHJ4*01	10
1600	IGHV1-50*01	IGHD2-6*01	IGHJ2*01	10
1601	IGHV1-84*02	IGHD2-9*02	IGHJ3*01	10
1602	IGHV3-2*02	IGHD1-2*01	IGHJ2*01	10
1603	IGHV1-82*01	IGHD2-3*01	IGHJ4*01	10
1604	IGHV2-2*02	IGHD2-9*02	IGHJ3*01	10
1605	IGHV5-6-5*01	IGHD2-14*01	IGHJ4*01	10
1606	IGHV1-82*01	IGHD2-8*01	IGHJ4*01	10
1607	IGHV2-2*02	IGHD1-2*01	IGHJ3*01	10
1608	IGHV1S12*01	NA	IGHJ2*01	10
1609	IGHV1-53*01	IGHD2-9*01	IGHJ2*01	10
1610	IGHV2-9-1*01	NA	IGHJ3*02	10
1611	IGHV3-2*02	IGHD2-7*01	IGHJ3*01	10
1612	IGHV5-4*02	IGHD2-14*01	IGHJ4*01	10
1613	IGHV1-80*01	IGHD2-6*01	IGHJ3*01	10
1614	IGHV5-4*03	IGHD1-1*01	IGHJ3*01	10
1615	IGHV5-9*01	IGHD1-1*02	IGHJ2*01	10
1616	IGHV5-6-5*01	IGHD1-2*01	IGHJ3*01	10
1617	IGHV2-6*02	IGHD1-1*01	IGHJ3*01	10
1618	IGHV2-2*02	IGHD1-1*01	IGHJ3*01	10
1619	IGHV1-49*01	NA	IGHJ2*01	10
1620	IGHV1-72*01	NA	IGHJ2*03	10
1621	IGHV1-74*01	IGHD2-9*02	IGHJ2*01	10
1622	IGHV1-56*01	NA	IGHJ4*01	10
1623	IGHV1S29*02	IGHD1-1*01	IGHJ1*01	10
1624	IGHV2-9-1*01	IGHD2-8*01	IGHJ2*01	10
1625	IGHV5-6-1*01	IGHD2-3*01	IGHJ3*01	10
1626	IGHV1-72*01	IGHD2-8*01	IGHJ3*01	10
1627	IGHV1-26*01	IGHD2-6*01	IGHJ3*01	10
1628	IGHV7-4*01	NA	IGHJ4*01	9
1629	IGHV9-2*02	NA	IGHJ3*01	9
1630	IGHV1-72*01	IGHD2-8*01	IGHJ4*01	9
1631	IGHV1-25*01	NA	IGHJ3*01	9
1632	IGHV1-69*01	IGHD2-9*02	IGHJ3*01	9
1633	IGHV1-53*01	IGHD2-9*02	IGHJ1*03	9
1634	IGHV2-9-1*01	IGHD2-3*01	IGHJ3*01	9
1635	IGHV5-12*02	IGHD1-1*01	IGHJ4*01	9
1636	IGHV8-8*01	IGHD1-1*02	IGHJ2*01	9
1637	IGHV10-3*02	IGHD2-9*02	IGHJ3*01	9
1638	IGHV9-3-1*01	IGHD2-8*01	IGHJ2*01	9
1639	IGHV5-4*02	IGHD2-8*01	IGHJ3*01	9
1640	IGHV9-2-1*01	IGHD2-3*01	IGHJ2*01	9
1641	IGHV9-3*01	IGHD2-9*02	IGHJ3*01	9
1642	IGHV5-12-1*01	NA	IGHJ3*02	9
1643	IGHV10-3*01	IGHD2-3*01	IGHJ4*01	9
1644	IGHV1S34*01	IGHD1-1*01	IGHJ4*01	9
1645	IGHV1S135*01	IGHD1-1*01	IGHJ2*01	9
1646	IGHV1S53*03	NA	IGHJ3*01	9
1647	IGHV1S16*01	IGHD2-8*01	IGHJ4*01	9
1648	IGHV1S30*02	NA	IGHJ2*01	9
1649	IGHV5-15*05	IGHD2-6*01	IGHJ4*01	9
1650	IGHV1-26*01	IGHD2-9*02	IGHJ1*03	9
1651	IGHV1-69*02	IGHD1-2*01	IGHJ2*01	9
1652	IGHV4-1*02	IGHD2-3*01	IGHJ3*01	9
1653	IGHV1-58*01	IGHD2-9*02	IGHJ1*03	9
1654	IGHV9-3*01	NA	IGHJ2*02	9
1655	IGHV8-8*01	IGHD2-11*02	IGHJ1*01	9
1656	IGHV3-2*01	IGHD1-1*01	IGHJ2*01	9
1657	IGHV1-38*01	NA	IGHJ2*01	9
1658	IGHV2-5*01	IGHD2-3*01	IGHJ3*01	9
1659	IGHV2-6-4*01	IGHD2-9*01	IGHJ3*01	9
1660	IGHV1-5*01	IGHD2-9*02	IGHJ2*01	9
1661	IGHV1-20*01	NA	IGHJ4*01	9
1662	IGHV9-4*01	IGHD1-1*01	IGHJ4*01	9
1663	IGHV1-47*01	IGHD2-3*01	IGHJ3*01	9
1664	IGHV14-3*01	IGHD2-9*02	IGHJ3*01	9
1665	IGHV4-1*01	IGHD3-2*02	IGHJ3*01	9
1666	IGHV10S3*01	NA	IGHJ3*02	9
1667	IGHV3-8*02	NA	IGHJ3*02	9
1668	IGHV1-55*01	IGHD1-1*01	IGHJ3*02	9
1669	IGHV8-8*01	IGHD2-11*02	IGHJ4*01	9
1670	IGHV1-11*01	IGHD2-14*01	IGHJ4*01	9
1671	IGHV1-9*01	IGHD3-2*02	IGHJ2*01	9
1672	IGHV1-23*01	IGHD1-1*01	IGHJ2*01	9
1673	IGHV1-82*01	IGHD2-9*02	IGHJ2*01	9
1674	IGHV2-3*01	IGHD2-9*02	IGHJ3*01	9
1675	IGHV1-9*01	IGHD1-2*01	IGHJ4*01	9
1676	IGHV1-15*01	IGHD1-2*01	IGHJ3*01	9
1677	IGHV5-2*02	NA	IGHJ1*01	9
1678	IGHV1-55*01	IGHD3-2*02	IGHJ4*01	9
1679	IGHV14-3*02	NA	IGHJ3*02	9
1680	IGHV12-1-1*01	NA	IGHJ1*01	9
1681	IGHV1-37*01	NA	IGHJ1*03	9
1682	IGHV1-38*01	NA	IGHJ3*01	9
1683	IGHV1S22*01	NA	IGHJ3*02	9
1684	IGHV8-8-1*01	IGHD3-2*01	IGHJ3*01	9
1685	IGHV1-50*01	IGHD2-3*01	IGHJ2*01	9
1686	IGHV8-12*01	IGHD2-7*01	IGHJ4*01	9
1687	IGHV14-1*02	IGHD3-2*01	IGHJ4*01	9
1688	IGHV8-11*01	IGHD1-1*01	IGHJ3*01	9
1689	IGHV1-72*01	IGHD2-9*02	IGHJ1*03	9
1690	IGHV1-54*01	IGHD2-3*01	IGHJ3*01	9
1691	IGHV7-3*02	NA	IGHJ3*02	9
1692	IGHV1-53*01	IGHD2-7*01	IGHJ1*03	9
1693	IGHV1S12*01	NA	IGHJ4*01	9
1694	IGHV14-2*01	IGHD3-2*02	IGHJ3*01	9
1695	IGHV7-3*02	IGHD3-2*01	IGHJ4*01	9
1696	IGHV14-1*02	IGHD2-8*01	IGHJ2*01	9
1697	IGHV1-82*01	IGHD2-9*02	IGHJ3*01	9
1698	IGHV8S1*01	IGHD1-1*01	IGHJ4*01	9
1699	IGHV5-12*01	IGHD1-1*01	IGHJ1*03	9
1700	IGHV2-4*02	NA	IGHJ1*01	9
1701	IGHV5-6-5*01	IGHD2-9*02	IGHJ2*01	9
1702	IGHV1-81*01	IGHD2-6*01	IGHJ3*01	9
1703	IGHV1-76*01	IGHD2-7*01	IGHJ4*01	9
1704	IGHV4-2*02	NA	IGHJ1*01	9
1705	IGHV1-34*02	IGHD1-1*01	IGHJ4*01	9
1706	IGHV1-82*01	IGHD2-7*01	IGHJ2*01	9
1707	IGHV5-6-4*01	NA	IGHJ3*02	9
1708	IGHV11-1*01	NA	IGHJ4*01	8
1709	IGHV1S136*01	NA	IGHJ4*01	8
1710	IGHV5-9-2*01	NA	IGHJ1*01	8
1711	IGHV1-64*01	NA	IGHJ3*02	8
1712	IGHV8-8*01	IGHD2-3*01	IGHJ4*01	8
1713	IGHV5-4*02	IGHD2-9*02	IGHJ4*01	8
1714	IGHV1-19*01	IGHD2-3*01	IGHJ3*01	8
1715	IGHV1-61*01	IGHD2-6*01	IGHJ4*01	8
1716	IGHV1-54*01	IGHD3-2*01	IGHJ3*01	8
1717	IGHV1S56*01	IGHD2-14*01	IGHJ4*01	8
1718	IGHV1-76*01	IGHD2-9*01	IGHJ4*01	8
1719	IGHV8-2*01	NA	IGHJ1*03	8
1720	IGHV14-3*02	IGHD3-2*01	IGHJ3*01	8
1721	IGHV13-2*02	NA	IGHJ1*01	8
1722	IGHV10-3*03	NA	IGHJ1*01	8
1723	IGHV8-7*01	NA	IGHJ3*01	8
1724	IGHV1-63*02	IGHD1-1*01	IGHJ2*01	8
1725	IGHV8-8-1*01	NA	IGHJ2*01	8
1726	IGHV1-53*01	IGHD2-9*02	IGHJ2*01	8
1727	IGHV1-61*01	IGHD2-14*01	IGHJ3*01	8
1728	IGHV1-54*02	NA	IGHJ4*01	8
1729	IGHV3-3*01	NA	IGHJ3*01	8
1730	IGHV1-23*01	NA	IGHJ1*03	8
1731	IGHV2-4*01	NA	IGHJ2*01	8
1732	IGHV1S81*02	IGHD2-9*02	IGHJ4*01	8
1733	IGHV3-2*01	IGHD1-1*01	IGHJ4*01	8
1734	IGHV1-39*01	IGHD3-2*02	IGHJ4*01	8
1735	IGHV2-4*02	IGHD1-1*01	IGHJ4*01	8
1736	IGHV1S82*01	NA	IGHJ4*01	8
1737	IGHV5-2*01	IGHD2-9*02	IGHJ2*01	8
1738	IGHV1-80*01	IGHD2-9*01	IGHJ3*01	8
1739	IGHV5-4*03	NA	IGHJ3*01	8
1740	IGHV1-4*02	NA	IGHJ1*01	8
1741	IGHV1-9*01	IGHD2-3*01	IGHJ3*01	8
1742	IGHV1-14*01	NA	IGHJ1*03	8
1743	IGHV5-6*03	IGHD2-3*01	IGHJ3*01	8
1744	IGHV2-6*02	IGHD2-9*02	IGHJ3*01	8
1745	IGHV1-76*01	IGHD2-8*01	IGHJ3*01	8
1746	IGHV1-66*01	IGHD2-6*01	IGHJ2*01	8
1747	IGHV10-3*03	IGHD1-1*01	IGHJ3*01	8
1748	IGHV2-9*02	IGHD2-7*01	IGHJ4*01	8
1749	IGHV1-15*01	IGHD2-11*02	IGHJ3*01	8
1750	IGHV14-3*02	IGHD2-7*01	IGHJ2*01	8
1751	IGHV7-3*01	NA	IGHJ2*02	8
1752	IGHV10-3*02	NA	IGHJ1*03	8
1753	IGHV2-6*03	NA	IGHJ3*01	8
1754	IGHV1S41*01	IGHD1-1*01	IGHJ4*01	8
1755	IGHV5-6-4*01	IGHD2-8*01	IGHJ3*01	8
1756	IGHV1-52*01	IGHD3-2*02	IGHJ2*01	8
1757	IGHV1-21-1*01	NA	IGHJ4*01	8
1758	IGHV1-26*01	IGHD2-9*02	IGHJ4*01	8
1759	IGHV8-8*01	IGHD3-2*02	IGHJ1*03	8
1760	IGHV3-2*02	IGHD3-2*01	IGHJ2*01	8
1761	IGHV5-12-1*01	IGHD1-1*01	IGHJ4*01	8
1762	IGHV1-86*01	NA	IGHJ3*01	8
1763	IGHV3-2*02	IGHD2-8*01	IGHJ2*01	8
1764	IGHV2-6-4*01	NA	IGHJ1*01	8
1765	IGHV1-26*01	IGHD2-9*01	IGHJ3*01	8
1766	IGHV1-52*01	IGHD2-7*01	IGHJ1*03	8
1767	IGHV2-9-2*01	IGHD1-2*01	IGHJ4*01	8
1768	IGHV5-9-1*01	IGHD1-1*01	IGHJ1*01	8
1769	IGHV2-5*01	IGHD3-2*01	IGHJ3*01	8
1770	IGHV1-74*01	IGHD3-2*02	IGHJ4*01	8
1771	IGHV9-2-1*01	IGHD2-11*02	IGHJ3*01	8
1772	IGHV1-18*01	IGHD2-7*01	IGHJ3*01	8
1773	IGHV10S3*01	IGHD1-1*01	IGHJ4*01	8
1774	IGHV12-3*02	NA	IGHJ4*01	8
1775	IGHV1-18*01	NA	IGHJ3*02	8
1776	IGHV2-2*02	IGHD2-11*02	IGHJ3*01	8
1777	IGHV7-1*01	IGHD2-6*01	IGHJ1*03	8
1778	IGHV1-52*01	IGHD2-8*01	IGHJ2*01	8
1779	IGHV1S22*01	IGHD1-1*01	IGHJ1*01	8
1780	IGHV1-77*01	IGHD1-1*01	IGHJ1*03	8
1781	IGHV10-3*03	NA	IGHJ2*01	8
1782	IGHV7-1*03	NA	IGHJ2*01	8
1783	IGHV9-3*02	IGHD3-2*01	IGHJ3*01	8
1784	IGHV5-15*01	NA	IGHJ2*01	8
1785	IGHV10-1*02	NA	IGHJ3*02	8
1786	IGHV1-61*01	IGHD2-6*01	IGHJ3*01	8
1787	IGHV14-4*02	IGHD3-2*01	IGHJ2*01	8
1788	IGHV1-22*01	IGHD1-2*01	IGHJ2*01	8
1789	IGHV1-12*01	IGHD3-2*02	IGHJ3*01	8
1790	IGHV5-7-4*01	IGHD2-8*01	IGHJ4*01	8
1791	IGHV2-2*02	IGHD2-14*01	IGHJ3*01	8
1792	IGHV1-47*01	IGHD2-3*01	IGHJ2*01	7
1793	IGHV6-7*02	NA	IGHJ1*01	7
1794	IGHV10S4*01	NA	IGHJ3*01	7
1795	IGHV1-52*01	NA	IGHJ2*02	7
1796	IGHV1-5*01	IGHD1-2*01	IGHJ4*01	7
1797	IGHV7-2*02	IGHD1-1*01	IGHJ3*01	7
1798	IGHV1-77*01	IGHD2-14*01	IGHJ2*01	7
1799	IGHV5-6-5*01	IGHD1-1*01	IGHJ1*01	7
1800	IGHV5-9-5*01	IGHD1-1*01	IGHJ2*01	7
1801	IGHV2-5*01	IGHD2-11*02	IGHJ4*01	7
1802	IGHV1-52*01	IGHD2-6*01	IGHJ2*01	7
1803	IGHV1S36*02	IGHD1-1*01	IGHJ2*01	7
1804	IGHV2-6-4*01	IGHD2-11*02	IGHJ3*01	7
1805	IGHV9-2-1*01	IGHD2-3*01	IGHJ3*01	7
1806	IGHV1-43*01	NA	IGHJ2*01	7
1807	IGHV1S16*01	IGHD1-1*01	IGHJ4*01	7
1808	IGHV3-2*01	IGHD1-1*01	IGHJ3*01	7
1809	IGHV8-5*01	IGHD1-1*01	IGHJ3*01	7
1810	IGHV1-18*01	IGHD2-9*02	IGHJ4*01	7
1811	IGHV1S81*02	IGHD1-2*01	IGHJ2*01	7
1812	IGHV1-76*01	IGHD2-7*01	IGHJ3*01	7
1813	IGHV1-9*01	IGHD2-11*02	IGHJ2*01	7
1814	IGHV7-4*01	NA	IGHJ3*01	7
1815	IGHV2-6-5*01	IGHD2-14*01	IGHJ1*01	7
1816	IGHV1-36*01	NA	IGHJ3*02	7
1817	IGHV5-12*02	IGHD1-1*01	IGHJ3*01	7
1818	IGHV5-4*02	IGHD2-14*01	IGHJ3*01	7
1819	IGHV5-6-2*01	IGHD1-1*01	IGHJ3*01	7
1820	IGHV5-9-1*01	IGHD1-2*01	IGHJ2*01	7
1821	IGHV9-3-1*01	IGHD2-3*01	IGHJ3*01	7
1822	IGHV14-2*02	IGHD1-1*01	IGHJ3*01	7
1823	IGHV1-70*01	NA	IGHJ3*01	7
1824	IGHV1-71*01	IGHD2-8*01	IGHJ4*01	7
1825	IGHV3-1*01	IGHD1-1*01	IGHJ4*01	7
1826	IGHV1-9*01	IGHD2-9*01	IGHJ3*01	7
1827	IGHV1-14*01	IGHD2-14*01	IGHJ3*01	7
1828	IGHV5-6-1*01	IGHD2-9*02	IGHJ4*01	7
1829	IGHV3-6*02	NA	IGHJ3*02	7
1830	IGHV1-74*01	IGHD2-8*01	IGHJ3*01	7
1831	IGHV8-8*01	IGHD2-11*02	IGHJ3*01	7
1832	IGHV8-13*01	NA	IGHJ3*01	7
1833	IGHV1-23*01	NA	IGHJ4*01	7
1834	IGHV15-2*01	IGHD1-1*01	IGHJ2*01	7
1835	IGHV1-67*01	IGHD1-1*01	IGHJ4*01	7
