	d	j	v	frequency	frequency
IGHV1-43*01__________NA__________IGHJ4*01	NA	NA	NA	35.0	38.0
IGHV1-47*01__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	22.0	22.0
IGHV1-47*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	25.0	13.0
IGHV1-47*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	9.0	13.0
IGHV1-47*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	30.0	18.0
IGHV1-47*01__________IGHD2-11*02__________IGHJ1*03	NA	NA	NA	1.0	1.0
IGHV1-47*01__________IGHD2-11*02__________IGHJ4*01	NA	NA	NA	3.0	4.0
IGHV1-47*01__________IGHD2-14*01__________IGHJ4*01	NA	NA	NA	1.0	4.0
IGHV1-47*01__________IGHD2-3*01__________IGHJ2*01	NA	NA	NA	6.0	7.0
IGHV1-47*01__________IGHD2-3*01__________IGHJ3*01	NA	NA	NA	14.0	9.0
IGHV1-47*01__________IGHD2-6*01__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV1-47*01__________IGHD2-6*01__________IGHJ4*01	NA	NA	NA	1.0	NA
IGHV1-47*01__________IGHD2-7*01__________IGHJ3*01	NA	NA	NA	2.0	4.0
IGHV1-47*01__________IGHD2-8*01__________IGHJ1*03	NA	NA	NA	1.0	NA
IGHV1-47*01__________IGHD2-8*01__________IGHJ2*01	NA	NA	NA	NA	1.0
IGHV1-47*01__________IGHD2-8*01__________IGHJ4*01	NA	NA	NA	NA	1.0
IGHV1-47*01__________IGHD2-9*01__________IGHJ4*01	NA	NA	NA	1.0	1.0
IGHV1-47*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	11.0	6.0
IGHV1-47*01__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	6.0	4.0
IGHV1-47*01__________IGHD3-1*01__________IGHJ2*01	NA	NA	NA	NA	1.0
IGHV1-47*01__________IGHD3-2*02__________IGHJ3*01	NA	NA	NA	1.0	1.0
IGHV1-47*01__________IGHD3-2*02__________IGHJ3*02	NA	NA	NA	1.0	NA
IGHV1-47*01__________NA__________IGHJ1*01	NA	NA	NA	8.0	4.0
IGHV1-47*01__________NA__________IGHJ1*03	NA	NA	NA	549.0	448.0
IGHV1-47*01__________NA__________IGHJ2*01	NA	NA	NA	439.0	415.0
IGHV1-47*01__________NA__________IGHJ2*02	NA	NA	NA	255.0	189.0
IGHV1-47*01__________NA__________IGHJ2*03	NA	NA	NA	6.0	6.0
IGHV1-47*01__________NA__________IGHJ3*01	NA	NA	NA	616.0	598.0
IGHV1-47*01__________NA__________IGHJ3*02	NA	NA	NA	3.0	NA
IGHV1-47*01__________NA__________IGHJ4*01	NA	NA	NA	643.0	651.0
IGHV1-49*01__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	1.0	2.0
IGHV1-49*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	2.0	NA
IGHV1-49*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	2.0	5.0
IGHV1-49*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	NA	4.0
IGHV1-49*01__________IGHD2-3*01__________IGHJ2*01	NA	NA	NA	2.0	NA
IGHV1-49*01__________IGHD2-6*01__________IGHJ4*01	NA	NA	NA	2.0	NA
IGHV1-49*01__________IGHD2-8*01__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV1-49*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	1.0	2.0
IGHV1-49*01__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	1.0	NA
IGHV1-49*01__________IGHD3-2*02__________IGHJ4*01	NA	NA	NA	1.0	NA
IGHV1-49*01__________NA__________IGHJ1*03	NA	NA	NA	25.0	24.0
IGHV1-49*01__________NA__________IGHJ2*01	NA	NA	NA	14.0	10.0
IGHV1-49*01__________NA__________IGHJ3*01	NA	NA	NA	37.0	19.0
IGHV1-49*01__________NA__________IGHJ3*02	NA	NA	NA	3.0	3.0
IGHV1-49*01__________NA__________IGHJ4*01	NA	NA	NA	46.0	35.0
IGHV1-5*01__________IGHD1-1*01__________IGHJ1*01	NA	NA	NA	8.0	13.0
IGHV1-5*01__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	118.0	113.0
IGHV1-5*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	248.0	225.0
IGHV1-5*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	91.0	95.0
IGHV1-5*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	146.0	152.0
IGHV1-5*01__________IGHD1-1*02__________IGHJ3*01	NA	NA	NA	NA	1.0
IGHV1-5*01__________IGHD1-2*01__________IGHJ2*01	NA	NA	NA	1.0	NA
IGHV1-5*01__________IGHD1-2*01__________IGHJ4*01	NA	NA	NA	5.0	7.0
IGHV1-5*01__________IGHD2-11*02__________IGHJ1*01	NA	NA	NA	1.0	1.0
IGHV1-5*01__________IGHD2-14*01__________IGHJ1*01	NA	NA	NA	3.0	1.0
IGHV1-5*01__________IGHD2-14*01__________IGHJ3*01	NA	NA	NA	4.0	3.0
IGHV1-5*01__________IGHD2-14*01__________IGHJ4*01	NA	NA	NA	7.0	11.0
IGHV1-5*01__________IGHD2-3*01__________IGHJ2*01	NA	NA	NA	4.0	NA
IGHV1-5*01__________IGHD2-3*01__________IGHJ3*01	NA	NA	NA	23.0	24.0
IGHV1-5*01__________IGHD2-3*01__________IGHJ4*01	NA	NA	NA	9.0	11.0
IGHV1-5*01__________IGHD2-6*01__________IGHJ2*01	NA	NA	NA	NA	1.0
IGHV1-5*01__________IGHD2-7*01__________IGHJ2*01	NA	NA	NA	1.0	NA
IGHV1-5*01__________IGHD2-7*01__________IGHJ3*01	NA	NA	NA	1.0	2.0
IGHV1-5*01__________IGHD2-8*01__________IGHJ1*01	NA	NA	NA	10.0	3.0
IGHV1-5*01__________IGHD2-8*01__________IGHJ2*01	NA	NA	NA	1.0	4.0
IGHV1-5*01__________IGHD2-8*01__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV1-5*01__________IGHD2-8*01__________IGHJ4*01	NA	NA	NA	1.0	1.0
IGHV1-5*01__________IGHD2-9*01__________IGHJ3*01	NA	NA	NA	1.0	1.0
IGHV1-5*01__________IGHD2-9*02__________IGHJ2*01	NA	NA	NA	14.0	9.0
IGHV1-5*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	7.0	13.0
IGHV1-5*01__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	52.0	39.0
IGHV1-5*01__________IGHD3-2*01__________IGHJ3*01	NA	NA	NA	NA	1.0
IGHV1-5*01__________IGHD3-2*02__________IGHJ3*01	NA	NA	NA	NA	1.0
IGHV1-5*01__________NA__________IGHJ1*01	NA	NA	NA	299.0	278.0
IGHV1-5*01__________NA__________IGHJ1*03	NA	NA	NA	204.0	209.0
IGHV1-5*01__________NA__________IGHJ2*01	NA	NA	NA	812.0	732.0
IGHV1-5*01__________NA__________IGHJ2*02	NA	NA	NA	2.0	2.0
IGHV1-5*01__________NA__________IGHJ2*03	NA	NA	NA	1.0	1.0
IGHV1-5*01__________NA__________IGHJ3*01	NA	NA	NA	1134.0	1079.0
IGHV1-5*01__________NA__________IGHJ3*02	NA	NA	NA	19.0	19.0
IGHV1-5*01__________NA__________IGHJ4*01	NA	NA	NA	385.0	374.0
IGHV1-50*01__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	251.0	218.0
IGHV1-50*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	121.0	111.0
IGHV1-50*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	52.0	43.0
IGHV1-50*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	41.0	47.0
IGHV1-50*01__________IGHD1-1*02__________IGHJ1*03	NA	NA	NA	2.0	4.0
IGHV1-50*01__________IGHD1-1*02__________IGHJ3*01	NA	NA	NA	NA	2.0
IGHV1-50*01__________IGHD2-11*02__________IGHJ3*01	NA	NA	NA	26.0	20.0
IGHV1-50*01__________IGHD2-3*01__________IGHJ2*01	NA	NA	NA	7.0	9.0
IGHV1-50*01__________IGHD2-3*01__________IGHJ3*01	NA	NA	NA	2.0	1.0
IGHV1-50*01__________IGHD2-3*01__________IGHJ4*01	NA	NA	NA	1.0	1.0
IGHV1-50*01__________IGHD2-6*01__________IGHJ2*01	NA	NA	NA	11.0	10.0
IGHV1-50*01__________IGHD2-6*01__________IGHJ3*01	NA	NA	NA	3.0	NA
IGHV1-50*01__________IGHD2-6*01__________IGHJ4*01	NA	NA	NA	6.0	5.0
IGHV1-50*01__________IGHD2-7*01__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV1-50*01__________IGHD2-8*01__________IGHJ1*03	NA	NA	NA	2.0	NA
IGHV1-50*01__________IGHD2-8*01__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV1-50*01__________IGHD2-8*01__________IGHJ4*01	NA	NA	NA	4.0	2.0
IGHV1-50*01__________IGHD2-9*01__________IGHJ4*01	NA	NA	NA	2.0	1.0
IGHV1-50*01__________IGHD2-9*02__________IGHJ1*03	NA	NA	NA	2.0	2.0
IGHV1-50*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	6.0	5.0
IGHV1-50*01__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	12.0	10.0
IGHV1-50*01__________IGHD3-1*01__________IGHJ2*01	NA	NA	NA	1.0	1.0
IGHV1-50*01__________IGHD3-2*02__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV1-50*01__________IGHD3-2*02__________IGHJ4*01	NA	NA	NA	3.0	NA
IGHV1-50*01__________NA__________IGHJ1*01	NA	NA	NA	NA	2.0
IGHV1-50*01__________NA__________IGHJ1*03	NA	NA	NA	586.0	523.0
IGHV1-50*01__________NA__________IGHJ2*01	NA	NA	NA	1889.0	1845.0
IGHV1-50*01__________NA__________IGHJ2*02	NA	NA	NA	79.0	96.0
IGHV1-50*01__________NA__________IGHJ3*01	NA	NA	NA	944.0	887.0
IGHV1-50*01__________NA__________IGHJ3*02	NA	NA	NA	5.0	4.0
IGHV1-50*01__________NA__________IGHJ4*01	NA	NA	NA	666.0	606.0
IGHV1-52*01__________IGHD1-1*01__________IGHJ1*01	NA	NA	NA	1.0	NA
IGHV1-52*01__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	257.0	249.0
IGHV1-52*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	629.0	587.0
IGHV1-52*01__________IGHD1-1*01__________IGHJ2*02	NA	NA	NA	45.0	41.0
IGHV1-52*01__________IGHD1-1*01__________IGHJ2*03	NA	NA	NA	NA	1.0
IGHV1-52*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	577.0	589.0
IGHV1-52*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	282.0	238.0
IGHV1-52*01__________IGHD1-1*02__________IGHJ1*03	NA	NA	NA	1.0	NA
IGHV1-52*01__________IGHD1-1*02__________IGHJ2*01	NA	NA	NA	2.0	1.0
IGHV1-52*01__________IGHD1-1*02__________IGHJ2*02	NA	NA	NA	2.0	1.0
IGHV1-52*01__________IGHD2-11*02__________IGHJ4*01	NA	NA	NA	3.0	2.0
IGHV1-52*01__________IGHD2-3*01__________IGHJ2*01	NA	NA	NA	31.0	37.0
IGHV1-52*01__________IGHD2-3*01__________IGHJ3*01	NA	NA	NA	38.0	34.0
IGHV1-52*01__________IGHD2-3*01__________IGHJ4*01	NA	NA	NA	1.0	1.0
IGHV1-52*01__________IGHD2-6*01__________IGHJ1*03	NA	NA	NA	18.0	22.0
IGHV1-52*01__________IGHD2-6*01__________IGHJ2*01	NA	NA	NA	9.0	7.0
IGHV1-52*01__________IGHD2-6*01__________IGHJ3*01	NA	NA	NA	18.0	13.0
IGHV1-52*01__________IGHD2-6*01__________IGHJ4*01	NA	NA	NA	6.0	13.0
IGHV1-52*01__________IGHD2-7*01__________IGHJ1*03	NA	NA	NA	7.0	8.0
IGHV1-52*01__________IGHD2-7*01__________IGHJ2*01	NA	NA	NA	8.0	4.0
IGHV1-52*01__________IGHD2-7*01__________IGHJ3*01	NA	NA	NA	3.0	2.0
IGHV1-52*01__________IGHD2-7*01__________IGHJ4*01	NA	NA	NA	35.0	30.0
IGHV1-52*01__________IGHD2-8*01__________IGHJ1*03	NA	NA	NA	4.0	1.0
IGHV1-52*01__________IGHD2-8*01__________IGHJ2*01	NA	NA	NA	12.0	8.0
IGHV1-52*01__________IGHD2-8*01__________IGHJ3*01	NA	NA	NA	10.0	13.0
IGHV1-52*01__________IGHD2-8*01__________IGHJ4*01	NA	NA	NA	6.0	4.0
IGHV1-52*01__________IGHD2-9*01__________IGHJ3*01	NA	NA	NA	NA	2.0
IGHV1-52*01__________IGHD2-9*01__________IGHJ4*01	NA	NA	NA	25.0	21.0
IGHV1-52*01__________IGHD2-9*02__________IGHJ1*03	NA	NA	NA	18.0	12.0
IGHV1-52*01__________IGHD2-9*02__________IGHJ2*01	NA	NA	NA	24.0	24.0
IGHV1-52*01__________IGHD2-9*02__________IGHJ2*02	NA	NA	NA	NA	2.0
IGHV1-52*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	19.0	16.0
IGHV1-52*01__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	105.0	108.0
IGHV1-52*01__________IGHD3-1*01__________IGHJ1*03	NA	NA	NA	NA	1.0
IGHV1-52*01__________IGHD3-2*02__________IGHJ2*01	NA	NA	NA	12.0	8.0
IGHV1-52*01__________IGHD3-2*02__________IGHJ3*01	NA	NA	NA	9.0	17.0
IGHV1-52*01__________IGHD3-2*02__________IGHJ4*01	NA	NA	NA	29.0	22.0
IGHV1-52*01__________NA__________IGHJ1*03	NA	NA	NA	1149.0	1177.0
IGHV1-52*01__________NA__________IGHJ2*01	NA	NA	NA	4588.0	4254.0
IGHV1-52*01__________NA__________IGHJ2*02	NA	NA	NA	7.0	7.0
IGHV1-52*01__________NA__________IGHJ2*03	NA	NA	NA	2.0	2.0
IGHV1-52*01__________NA__________IGHJ3*01	NA	NA	NA	2210.0	2076.0
IGHV1-52*01__________NA__________IGHJ3*02	NA	NA	NA	4.0	4.0
IGHV1-52*01__________NA__________IGHJ4*01	NA	NA	NA	3911.0	3836.0
IGHV1-53*01__________IGHD1-1*01__________IGHJ1*01	NA	NA	NA	NA	1.0
IGHV1-53*01__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	609.0	551.0
IGHV1-53*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	825.0	784.0
IGHV1-53*01__________IGHD1-1*01__________IGHJ2*02	NA	NA	NA	NA	1.0
IGHV1-53*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	161.0	123.0
IGHV1-53*01__________IGHD1-1*01__________IGHJ3*02	NA	NA	NA	6.0	2.0
IGHV1-53*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	516.0	456.0
IGHV1-53*01__________IGHD1-1*02__________IGHJ1*03	NA	NA	NA	NA	1.0
IGHV1-53*01__________IGHD1-1*02__________IGHJ2*01	NA	NA	NA	1.0	1.0
IGHV1-53*01__________IGHD2-11*02__________IGHJ3*01	NA	NA	NA	4.0	4.0
IGHV1-53*01__________IGHD2-3*01__________IGHJ1*03	NA	NA	NA	1.0	3.0
IGHV1-53*01__________IGHD2-3*01__________IGHJ2*01	NA	NA	NA	19.0	15.0
IGHV1-53*01__________IGHD2-3*01__________IGHJ3*01	NA	NA	NA	14.0	18.0
IGHV1-53*01__________IGHD2-3*01__________IGHJ4*01	NA	NA	NA	18.0	18.0
IGHV1-53*01__________IGHD2-6*01__________IGHJ2*01	NA	NA	NA	7.0	11.0
IGHV1-53*01__________IGHD2-6*01__________IGHJ3*01	NA	NA	NA	8.0	4.0
IGHV1-53*01__________IGHD2-6*01__________IGHJ4*01	NA	NA	NA	15.0	25.0
IGHV1-53*01__________IGHD2-7*01__________IGHJ1*03	NA	NA	NA	9.0	9.0
IGHV1-53*01__________IGHD2-7*01__________IGHJ2*01	NA	NA	NA	2.0	3.0
IGHV1-53*01__________IGHD2-7*01__________IGHJ3*01	NA	NA	NA	47.0	32.0
IGHV1-53*01__________IGHD2-7*01__________IGHJ4*01	NA	NA	NA	2.0	4.0
IGHV1-53*01__________IGHD2-8*01__________IGHJ1*03	NA	NA	NA	9.0	13.0
IGHV1-53*01__________IGHD2-8*01__________IGHJ2*01	NA	NA	NA	1.0	1.0
IGHV1-53*01__________IGHD2-8*01__________IGHJ3*01	NA	NA	NA	4.0	5.0
IGHV1-53*01__________IGHD2-8*01__________IGHJ4*01	NA	NA	NA	61.0	67.0
IGHV1-53*01__________IGHD2-9*01__________IGHJ2*01	NA	NA	NA	6.0	10.0
IGHV1-53*01__________IGHD2-9*01__________IGHJ3*01	NA	NA	NA	22.0	22.0
IGHV1-53*01__________IGHD2-9*02__________IGHJ1*03	NA	NA	NA	4.0	9.0
IGHV1-53*01__________IGHD2-9*02__________IGHJ2*01	NA	NA	NA	4.0	8.0
IGHV1-53*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	49.0	50.0
IGHV1-53*01__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	19.0	15.0
IGHV1-53*01__________IGHD3-2*01__________IGHJ3*01	NA	NA	NA	NA	1.0
IGHV1-53*01__________IGHD3-2*02__________IGHJ2*01	NA	NA	NA	23.0	26.0
IGHV1-53*01__________IGHD3-2*02__________IGHJ3*01	NA	NA	NA	29.0	24.0
IGHV1-53*01__________IGHD3-2*02__________IGHJ4*01	NA	NA	NA	1.0	1.0
IGHV1-53*01__________NA__________IGHJ1*01	NA	NA	NA	9.0	5.0
IGHV1-53*01__________NA__________IGHJ1*03	NA	NA	NA	1788.0	1646.0
IGHV1-53*01__________NA__________IGHJ2*01	NA	NA	NA	6664.0	6378.0
IGHV1-53*01__________NA__________IGHJ2*02	NA	NA	NA	11.0	13.0
IGHV1-53*01__________NA__________IGHJ2*03	NA	NA	NA	5.0	6.0
IGHV1-53*01__________NA__________IGHJ3*01	NA	NA	NA	8747.0	8164.0
IGHV1-53*01__________NA__________IGHJ3*02	NA	NA	NA	30.0	34.0
IGHV1-53*01__________NA__________IGHJ4*01	NA	NA	NA	6532.0	6245.0
IGHV1-53*03__________NA__________IGHJ1*03	NA	NA	NA	10.0	11.0
IGHV1-53*03__________NA__________IGHJ3*01	NA	NA	NA	3.0	1.0
IGHV1-53*04__________NA__________IGHJ2*01	NA	NA	NA	3.0	2.0
IGHV1-54*01__________IGHD1-1*01__________IGHJ1*01	NA	NA	NA	16.0	13.0
IGHV1-54*01__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	492.0	551.0
IGHV1-54*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	24.0	29.0
IGHV1-54*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	18.0	15.0
IGHV1-54*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	68.0	69.0
IGHV1-54*01__________IGHD1-2*01__________IGHJ2*01	NA	NA	NA	2.0	2.0
IGHV1-54*01__________IGHD2-11*02__________IGHJ4*01	NA	NA	NA	4.0	4.0
IGHV1-54*01__________IGHD2-14*01__________IGHJ2*01	NA	NA	NA	2.0	5.0
IGHV1-54*01__________IGHD2-14*01__________IGHJ3*01	NA	NA	NA	1.0	3.0
IGHV1-54*01__________IGHD2-3*01__________IGHJ3*01	NA	NA	NA	14.0	9.0
IGHV1-54*01__________IGHD2-3*01__________IGHJ4*01	NA	NA	NA	98.0	130.0
IGHV1-54*01__________IGHD2-6*01__________IGHJ2*01	NA	NA	NA	1.0	NA
IGHV1-54*01__________IGHD2-7*01__________IGHJ4*01	NA	NA	NA	1.0	NA
IGHV1-54*01__________IGHD2-8*01__________IGHJ4*01	NA	NA	NA	NA	2.0
IGHV1-54*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	34.0	30.0
IGHV1-54*01__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	8.0	6.0
IGHV1-54*01__________IGHD3-2*01__________IGHJ2*01	NA	NA	NA	1.0	4.0
IGHV1-54*01__________IGHD3-2*01__________IGHJ3*01	NA	NA	NA	4.0	8.0
IGHV1-54*01__________IGHD3-2*01__________IGHJ4*01	NA	NA	NA	1.0	NA
IGHV1-54*01__________IGHD3-2*02__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV1-54*01__________NA__________IGHJ1*01	NA	NA	NA	138.0	120.0
IGHV1-54*01__________NA__________IGHJ1*03	NA	NA	NA	198.0	185.0
IGHV1-54*01__________NA__________IGHJ2*01	NA	NA	NA	556.0	443.0
IGHV1-54*01__________NA__________IGHJ2*02	NA	NA	NA	73.0	58.0
IGHV1-54*01__________NA__________IGHJ3*01	NA	NA	NA	448.0	430.0
IGHV1-54*01__________NA__________IGHJ3*02	NA	NA	NA	3.0	4.0
IGHV1-54*01__________NA__________IGHJ4*01	NA	NA	NA	538.0	458.0
IGHV1-54*02__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	3.0	1.0
IGHV1-54*02__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	1.0	1.0
IGHV1-54*02__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	1.0	NA
IGHV1-54*02__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	NA	1.0
IGHV1-54*02__________IGHD1-1*02__________IGHJ2*01	NA	NA	NA	NA	1.0
IGHV1-54*02__________IGHD2-8*01__________IGHJ4*01	NA	NA	NA	NA	1.0
IGHV1-54*02__________NA__________IGHJ1*01	NA	NA	NA	1.0	1.0
IGHV1-54*02__________NA__________IGHJ1*03	NA	NA	NA	6.0	4.0
IGHV1-54*02__________NA__________IGHJ2*01	NA	NA	NA	11.0	14.0
IGHV1-54*02__________NA__________IGHJ3*01	NA	NA	NA	9.0	5.0
IGHV1-54*02__________NA__________IGHJ3*02	NA	NA	NA	NA	1.0
IGHV1-54*02__________NA__________IGHJ4*01	NA	NA	NA	3.0	8.0
IGHV1-54*03__________IGHD1-1*01__________IGHJ1*01	NA	NA	NA	1.0	NA
IGHV1-54*03__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	3.0	2.0
IGHV1-54*03__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	3.0	6.0
IGHV1-54*03__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	8.0	2.0
IGHV1-54*03__________IGHD2-11*02__________IGHJ4*01	NA	NA	NA	3.0	2.0
IGHV1-54*03__________IGHD2-14*01__________IGHJ4*01	NA	NA	NA	3.0	2.0
IGHV1-54*03__________IGHD2-3*01__________IGHJ2*01	NA	NA	NA	2.0	1.0
IGHV1-54*03__________IGHD2-3*01__________IGHJ4*01	NA	NA	NA	1.0	NA
IGHV1-54*03__________NA__________IGHJ1*01	NA	NA	NA	8.0	5.0
IGHV1-54*03__________NA__________IGHJ1*03	NA	NA	NA	3.0	1.0
IGHV1-54*03__________NA__________IGHJ2*01	NA	NA	NA	51.0	37.0
IGHV1-54*03__________NA__________IGHJ3*01	NA	NA	NA	14.0	22.0
IGHV1-54*03__________NA__________IGHJ4*01	NA	NA	NA	56.0	69.0
IGHV1-55*01__________IGHD1-1*01__________IGHJ1*01	NA	NA	NA	4.0	4.0
IGHV1-55*01__________IGHD1-1*01__________IGHJ1*03	NA	NA	NA	1213.0	1162.0
IGHV1-55*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	1235.0	1145.0
IGHV1-55*01__________IGHD1-1*01__________IGHJ2*02	NA	NA	NA	14.0	17.0
IGHV1-55*01__________IGHD1-1*01__________IGHJ2*03	NA	NA	NA	NA	1.0
IGHV1-55*01__________IGHD1-1*01__________IGHJ3*01	NA	NA	NA	231.0	220.0
IGHV1-55*01__________IGHD1-1*01__________IGHJ3*02	NA	NA	NA	16.0	9.0
IGHV1-55*01__________IGHD1-1*01__________IGHJ4*01	NA	NA	NA	716.0	696.0
IGHV1-55*01__________IGHD1-1*02__________IGHJ1*03	NA	NA	NA	1.0	NA
IGHV1-55*01__________IGHD1-1*02__________IGHJ2*01	NA	NA	NA	NA	2.0
IGHV1-55*01__________IGHD1-1*02__________IGHJ4*01	NA	NA	NA	NA	2.0
IGHV1-55*01__________IGHD2-11*02__________IGHJ1*03	NA	NA	NA	5.0	4.0
IGHV1-55*01__________IGHD2-11*02__________IGHJ3*01	NA	NA	NA	4.0	2.0
IGHV1-55*01__________IGHD2-3*01__________IGHJ1*03	NA	NA	NA	5.0	4.0
IGHV1-55*01__________IGHD2-3*01__________IGHJ2*01	NA	NA	NA	5.0	5.0
IGHV1-55*01__________IGHD2-3*01__________IGHJ3*01	NA	NA	NA	24.0	23.0
IGHV1-55*01__________IGHD2-3*01__________IGHJ4*01	NA	NA	NA	18.0	24.0
IGHV1-55*01__________IGHD2-6*01__________IGHJ1*03	NA	NA	NA	1.0	1.0
IGHV1-55*01__________IGHD2-6*01__________IGHJ2*01	NA	NA	NA	18.0	5.0
IGHV1-55*01__________IGHD2-6*01__________IGHJ3*01	NA	NA	NA	72.0	63.0
IGHV1-55*01__________IGHD2-6*01__________IGHJ4*01	NA	NA	NA	34.0	27.0
IGHV1-55*01__________IGHD2-7*01__________IGHJ2*01	NA	NA	NA	8.0	6.0
IGHV1-55*01__________IGHD2-7*01__________IGHJ3*01	NA	NA	NA	3.0	3.0
IGHV1-55*01__________IGHD2-7*01__________IGHJ4*01	NA	NA	NA	2.0	2.0
IGHV1-55*01__________IGHD2-8*01__________IGHJ2*01	NA	NA	NA	20.0	20.0
IGHV1-55*01__________IGHD2-8*01__________IGHJ3*01	NA	NA	NA	16.0	11.0
IGHV1-55*01__________IGHD2-8*01__________IGHJ4*01	NA	NA	NA	8.0	3.0
IGHV1-55*01__________IGHD2-9*01__________IGHJ2*01	NA	NA	NA	22.0	26.0
IGHV1-55*01__________IGHD2-9*01__________IGHJ3*01	NA	NA	NA	3.0	1.0
IGHV1-55*01__________IGHD2-9*01__________IGHJ4*01	NA	NA	NA	10.0	2.0
IGHV1-55*01__________IGHD2-9*02__________IGHJ1*03	NA	NA	NA	11.0	13.0
IGHV1-55*01__________IGHD2-9*02__________IGHJ2*01	NA	NA	NA	28.0	36.0
IGHV1-55*01__________IGHD2-9*02__________IGHJ3*01	NA	NA	NA	59.0	72.0
IGHV1-55*01__________IGHD2-9*02__________IGHJ4*01	NA	NA	NA	98.0	100.0
IGHV1-55*01__________IGHD3-1*01__________IGHJ2*01	NA	NA	NA	1.0	1.0
IGHV1-55*01__________IGHD3-2*01__________IGHJ2*01	NA	NA	NA	1.0	NA
IGHV1-55*01__________IGHD3-2*02__________IGHJ2*01	NA	NA	NA	20.0	24.0
IGHV1-55*01__________IGHD3-2*02__________IGHJ3*01	NA	NA	NA	24.0	18.0
IGHV1-55*01__________IGHD3-2*02__________IGHJ4*01	NA	NA	NA	11.0	9.0
IGHV1-55*01__________NA__________IGHJ1*01	NA	NA	NA	46.0	39.0
IGHV1-55*01__________NA__________IGHJ1*03	NA	NA	NA	4649.0	4594.0
IGHV1-55*01__________NA__________IGHJ2*01	NA	NA	NA	5785.0	5391.0
IGHV1-55*01__________NA__________IGHJ2*02	NA	NA	NA	44.0	37.0
IGHV1-55*01__________NA__________IGHJ2*03	NA	NA	NA	1.0	4.0
IGHV1-55*01__________NA__________IGHJ3*01	NA	NA	NA	2989.0	2879.0
IGHV1-55*01__________NA__________IGHJ3*02	NA	NA	NA	31.0	31.0
IGHV1-55*01__________NA__________IGHJ4*01	NA	NA	NA	4661.0	4711.0
IGHV1-56*01__________IGHD1-1*01__________IGHJ2*01	NA	NA	NA	2.0	NA
