	v	d	j	frequency
1033	KF698734|IGHV1-69-2*01|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ4*02|Homo	4
1034	Z14214|IGHV1-69*13|Homo	X97051|IGHD3-16*02|Homo	X86356|IGHJ6*03|Homo	4
1035	KC713938|IGHV1-18*04|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	4
1036	HM855463|IGHV1-18*03|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ3*02|Homo	4
1037	J00240|IGHV1-46*02|Homo	NA	AJ879487|IGHJ6*04|Homo	4
1038	HM855457|IGHV1-8*02|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ6*01|Homo	4
1039	KC713938|IGHV1-18*04|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ4*02|Homo	4
1040	M99637|IGHV1-8*01|Homo	X13972|IGHD3-9*01|Homo	X86356|IGHJ6*03|Homo	4
1041	M99641|IGHV1-18*01|Homo	X13972|IGHD6-13*01|Homo	J00256|IGHJ1*01|Homo	4
1042	KC713938|IGHV1-18*04|Homo	J00234|IGHD2-15*01|Homo	X86356|IGHJ6*03|Homo	4
1043	Z12367|IGHV4-38-2*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	4
1044	M99637|IGHV1-8*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ5*02|Homo	4
1045	X92343|IGHV1-46*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ3*02|Homo	4
1046	M99642|IGHV1-24*01|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ4*02|Homo	4
1047	AB019438|IGHV1-58*02|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ3*02|Homo	4
1048	M99637|IGHV1-8*01|Homo	X55580|IGHD3/OR15-3b*01|Homo	X86355|IGHJ3*02|Homo	4
1049	AC233755|IGHV4-38-2*02|Homo	NA	X86355|IGHJ5*02|Homo	4
1050	M99637|IGHV1-8*01|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ5*02|Homo	4
1051	M99642|IGHV1-24*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ3*02|Homo	4
1052	KC713948|IGHV1-69*14|Homo	NA	J00256|IGHJ3*01|Homo	4
1053	Z14214|IGHV1-69*13|Homo	M35648|IGHD2-2*03|Homo	X86356|IGHJ6*03|Homo	4
1054	Z14300|IGHV1-69*10|Homo	M35648|IGHD2-2*03|Homo	X86356|IGHJ6*03|Homo	4
1055	AB019438|IGHV1-58*02|Homo	NA	AJ879487|IGHJ6*04|Homo	4
1056	X62106|IGHV1-2*02|Homo	X13972|IGHD3-3*01|Homo	X86355|IGHJ3*02|Homo	4
1057	X92343|IGHV1-46*01|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ5*02|Homo	4
1058	M99684|IGHV4-34*02|Homo	NA	J00256|IGHJ2*01|Homo	4
1059	X67905|IGHV1-69*05|Homo	NA	X86356|IGHJ6*03|Homo	4
1060	KF698734|IGHV1-69-2*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ3*02|Homo	4
1061	L06612|IGHV1-46*03|Homo	NA	J00256|IGHJ4*01|Homo	4
1062	L06612|IGHV1-46*03|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ5*02|Homo	4
1063	HM855471|IGHV4-59*08|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	4
1064	Z14300|IGHV1-69*10|Homo	X97051|IGHD4-23*01|Homo	X86355|IGHJ4*02|Homo	4
1065	M99641|IGHV1-18*01|Homo	X93616|IGHD3-22*01|Homo	M25625|IGHJ4*03|Homo	4
1066	AB019438|IGHV1-45*02|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ5*02|Homo	4
1067	KC713938|IGHV1-18*04|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ2*01|Homo	4
1068	AB019439|IGHV4-34*01|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ4*02|Homo	4
1069	X62107|IGHV1-3*02|Homo	NA	J00256|IGHJ2*01|Homo	4
1070	Z14214|IGHV1-69*13|Homo	X13972|IGHD5-12*01|Homo	X86356|IGHJ6*03|Homo	4
1071	AC233755|IGHV4-38-2*02|Homo	NA	X86355|IGHJ4*02|Homo	4
1072	KC713934|IGHV1-69D*01|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ1*01|Homo	4
1073	M99637|IGHV1-8*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ4*02|Homo	4
1074	Z14300|IGHV1-69*10|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ2*01|Homo	4
1075	M99641|IGHV1-18*01|Homo	X13972|IGHD5-12*01|Homo	X86356|IGHJ6*03|Homo	4
1076	HM855394|IGHV1/OR15-1*04|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ4*02|Homo	4
1077	L06612|IGHV1-46*03|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ4*02|Homo	4
1078	L06612|IGHV1-46*03|Homo	NA	M25625|IGHJ4*03|Homo	4
1079	KF698733|IGHV1-2*04|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ5*02|Homo	4
1080	KC713934|IGHV1-69D*01|Homo	X97051|IGHD4-23*01|Homo	X86355|IGHJ3*02|Homo	4
1081	X92208|IGHV1-2*03|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ4*02|Homo	4
1082	KF698734|IGHV1-69-2*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ5*02|Homo	4
1083	Z14214|IGHV1-69*13|Homo	X13972|IGHD3-9*01|Homo	AJ879487|IGHJ6*04|Homo	4
1084	X92343|IGHV1-46*01|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ2*01|Homo	4
1085	J00240|IGHV1-46*02|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ4*02|Homo	4
1086	Z12367|IGHV4-38-2*01|Homo	NA	M25625|IGHJ4*03|Homo	4
1087	HM855457|IGHV1-8*02|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ5*02|Homo	4
1088	HM855674|IGHV1-2*05|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ3*02|Homo	4
1089	KC713938|IGHV1-18*04|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ5*02|Homo	4
1090	KC713934|IGHV1-69D*01|Homo	X13972|IGHD3-10*01|Homo	AJ879487|IGHJ6*04|Homo	4
1091	Z14237|IGHV4-31*03|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	4
1092	X62106|IGHV1-2*02|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ4*01|Homo	4
1093	M99641|IGHV1-18*01|Homo	X55580|IGHD3/OR15-3b*01|Homo	X86355|IGHJ3*02|Homo	4
1094	M99641|IGHV1-18*01|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ3*01|Homo	4
1095	AB019439|IGHV4-34*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	4
1096	HM855471|IGHV4-59*08|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ4*02|Homo	4
1097	AC233755|IGHV4-38-2*02|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ5*02|Homo	4
1098	M99641|IGHV1-18*01|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ5*01|Homo	4
1099	Z14238|IGHV4-30-4*01|Homo	NA	X86355|IGHJ5*02|Homo	4
1100	X62107|IGHV1-3*02|Homo	NA	J00256|IGHJ5*01|Homo	4
1101	X92208|IGHV1-2*03|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	4
1102	X62106|IGHV1-2*02|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ5*01|Homo	4
1103	Z14214|IGHV1-69*13|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ6*02|Homo	3
1104	HM855674|IGHV1-2*05|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ6*02|Homo	3
1105	AB019438|IGHV1-45*02|Homo	NA	X86355|IGHJ3*02|Homo	3
1106	KC713948|IGHV1-69*14|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	3
1107	KC713934|IGHV1-69D*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ3*02|Homo	3
1108	Z12367|IGHV4-38-2*01|Homo	X97051|IGHD2-21*02|Homo	X86356|IGHJ6*03|Homo	3
1109	AB019438|IGHV1-58*02|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ5*02|Homo	3
1110	AB019438|IGHV1-58*02|Homo	NA	M25625|IGHJ4*03|Homo	3
1111	HM855674|IGHV1-2*05|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ3*02|Homo	3
1112	KF698734|IGHV1-69-2*01|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ4*02|Homo	3
1113	Z14214|IGHV1-69*13|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ6*02|Homo	3
1114	L06612|IGHV1-46*03|Homo	X97051|IGHD2-21*02|Homo	X86356|IGHJ6*03|Homo	3
1115	Z14300|IGHV1-69*10|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ5*02|Homo	3
1116	KF698734|IGHV1-69-2*01|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ5*02|Homo	3
1117	Z14237|IGHV4-31*03|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ6*02|Homo	3
1118	X62106|IGHV1-2*02|Homo	X55580|IGHD3/OR15-3b*01|Homo	X86356|IGHJ6*03|Homo	3
1119	KC713934|IGHV1-69D*01|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ4*02|Homo	3
1120	HM855457|IGHV1-8*02|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ6*02|Homo	3
1121	Z14214|IGHV1-69*13|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ3*01|Homo	3
1122	HM855457|IGHV1-8*02|Homo	X97051|IGHD4-23*01|Homo	X86355|IGHJ4*02|Homo	3
1123	KC713934|IGHV1-69D*01|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ5*02|Homo	3
1124	Z14300|IGHV1-69*10|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ2*01|Homo	3
1125	AC233755|IGHV4-38-2*02|Homo	NA	X86355|IGHJ3*02|Homo	3
1126	HM855457|IGHV1-8*02|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ5*02|Homo	3
1127	Z14309|IGHV1-69*08|Homo	NA	X86355|IGHJ5*02|Homo	3
1128	KF698733|IGHV1-2*04|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ6*02|Homo	3
1129	HM855463|IGHV1-18*03|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ4*02|Homo	3
1130	KC713938|IGHV1-18*04|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ3*02|Homo	3
1131	KF698734|IGHV1-69-2*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ4*02|Homo	3
1132	HM855394|IGHV1/OR15-1*04|Homo	NA	J00256|IGHJ2*01|Homo	3
1133	M99642|IGHV1-24*01|Homo	NA	J00256|IGHJ6*01|Homo	3
1134	KC713938|IGHV1-18*04|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ4*02|Homo	3
1135	L06612|IGHV1-46*03|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	3
1136	KC713938|IGHV1-18*04|Homo	X93616|IGHD3-22*01|Homo	X86356|IGHJ6*03|Homo	3
1137	M99641|IGHV1-18*01|Homo	X97051|IGHD4-23*01|Homo	X86356|IGHJ6*03|Homo	3
1138	HM855457|IGHV1-8*02|Homo	X13972|IGHD5-12*01|Homo	X86356|IGHJ6*03|Homo	3
1139	AF254982|IGHV1/OR21-1*01|Homo	NA	X86355|IGHJ4*02|Homo	3
1140	M99641|IGHV1-18*01|Homo	X13972|IGHD3-10*01|Homo	AJ879487|IGHJ6*04|Homo	3
1141	X62112|IGHV4-4*07|Homo	NA	J00256|IGHJ2*01|Homo	3
1142	X92343|IGHV1-46*01|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ4*02|Homo	3
1143	KC713934|IGHV1-69D*01|Homo	X55584|IGHD5/OR15-5b*01|Homo	X86355|IGHJ6*02|Homo	3
1144	KC713934|IGHV1-69D*01|Homo	J00234|IGHD2-15*01|Homo	M25625|IGHJ4*03|Homo	3
1145	KC713948|IGHV1-69*14|Homo	J00234|IGHD2-15*01|Homo	X86356|IGHJ6*03|Homo	3
1146	HM855457|IGHV1-8*02|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ6*02|Homo	3
1147	HM855463|IGHV1-18*03|Homo	X97051|IGHD4-23*01|Homo	X86355|IGHJ4*02|Homo	3
1148	M99642|IGHV1-24*01|Homo	J00234|IGHD2-15*01|Homo	X86356|IGHJ6*03|Homo	3
1149	KC713948|IGHV1-69*14|Homo	X97051|IGHD1-26*01|Homo	X86356|IGHJ6*03|Homo	3
1150	X92208|IGHV1-2*03|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ4*02|Homo	3
1151	Z14300|IGHV1-69*10|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ6*02|Homo	3
1152	Z14214|IGHV1-69*13|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ5*02|Homo	3
1153	X92208|IGHV1-2*03|Homo	X93616|IGHD3-22*01|Homo	X86356|IGHJ6*03|Homo	3
1154	AB019439|IGHV4-34*01|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	3
1155	HM855471|IGHV4-59*08|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ5*02|Homo	3
1156	M99642|IGHV1-24*01|Homo	X97051|IGHD1-26*01|Homo	X86356|IGHJ6*03|Homo	3
1157	KC713938|IGHV1-18*04|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ2*01|Homo	3
1158	M99641|IGHV1-18*01|Homo	X93614|IGHD3-16*01|Homo	X86355|IGHJ5*02|Homo	3
1159	L06612|IGHV1-46*03|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ5*02|Homo	3
1160	KC713948|IGHV1-69*14|Homo	X13972|IGHD5-5*01|Homo	X86356|IGHJ6*03|Homo	3
1161	KC713934|IGHV1-69D*01|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ6*02|Homo	3
1162	J00240|IGHV1-46*02|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ5*02|Homo	3
1163	X92208|IGHV1-2*03|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ4*02|Homo	3
1164	X62107|IGHV1-3*02|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	3
1165	AB019438|IGHV1-58*02|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ3*02|Homo	3
1166	X62107|IGHV1-3*02|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ4*02|Homo	3
1167	Z14300|IGHV1-69*10|Homo	NA	J00256|IGHJ4*01|Homo	3
1168	AB019438|IGHV4-59*01|Homo	NA	J00256|IGHJ4*01|Homo	3
1169	Z14300|IGHV1-69*10|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ4*02|Homo	3
1170	Z14214|IGHV1-69*13|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ1*01|Homo	3
1171	Z14214|IGHV1-69*13|Homo	X13972|IGHD5-12*01|Homo	AJ879487|IGHJ6*04|Homo	3
1172	M99642|IGHV1-24*01|Homo	NA	J00256|IGHJ4*01|Homo	3
1173	Z14214|IGHV1-69*13|Homo	X97051|IGHD2-21*02|Homo	X86356|IGHJ6*03|Homo	3
1174	KF698733|IGHV1-2*04|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ3*02|Homo	3
1175	J00240|IGHV1-46*02|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ1*01|Homo	3
1176	HM855457|IGHV1-8*02|Homo	X13972|IGHD5-5*01|Homo	J00256|IGHJ1*01|Homo	3
1177	HM855457|IGHV1-8*02|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ1*01|Homo	3
1178	M99641|IGHV1-18*01|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ5*02|Homo	3
1179	KC713938|IGHV1-18*04|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ1*01|Homo	3
1180	M99642|IGHV1-24*01|Homo	X13972|IGHD3-10*01|Homo	M25625|IGHJ4*03|Homo	3
1181	X62106|IGHV1-2*02|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ4*01|Homo	3
1182	HM855674|IGHV1-2*05|Homo	NA	J00256|IGHJ2*01|Homo	3
1183	KC713938|IGHV1-18*04|Homo	X97051|IGHD4-23*01|Homo	X86355|IGHJ4*02|Homo	3
1184	X62106|IGHV1-2*02|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ1*01|Homo	3
1185	HM855457|IGHV1-8*02|Homo	X93615|IGHD3-10*02|Homo	X86356|IGHJ6*03|Homo	3
1186	KF698733|IGHV1-2*04|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ2*01|Homo	3
1187	M99642|IGHV1-24*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ5*02|Homo	3
1188	Z14300|IGHV1-69*10|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ6*02|Homo	3
1189	KC713934|IGHV1-69D*01|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ5*02|Homo	3
1190	X62112|IGHV4-4*07|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	3
1191	HM855471|IGHV4-59*08|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ2*01|Homo	3
1192	KF698734|IGHV1-69-2*01|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ1*01|Homo	3
1193	Z14300|IGHV1-69*10|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ5*02|Homo	3
1194	Z12367|IGHV4-38-2*01|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ2*01|Homo	3
1195	AB019438|IGHV1-58*02|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ6*01|Homo	3
1196	KF698734|IGHV1-69-2*01|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ5*02|Homo	3
1197	X92208|IGHV1-2*03|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ2*01|Homo	3
1198	M99642|IGHV1-24*01|Homo	X97051|IGHD4-23*01|Homo	X86355|IGHJ4*02|Homo	3
1199	M29812|IGHV4-59*02|Homo	NA	X86355|IGHJ4*02|Homo	3
1200	X92216|IGHV3-15*01|Homo	NA	X86355|IGHJ4*02|Homo	3
1201	X62106|IGHV1-2*02|Homo	X13972|IGHD5-12*01|Homo	M25625|IGHJ4*03|Homo	3
1202	AB019437|IGHV7-81*01|Homo	NA	X86355|IGHJ6*02|Homo	3
1203	M99637|IGHV1-8*01|Homo	NA	AJ879487|IGHJ6*04|Homo	3
1204	KF698736|IGHV1-38-4*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	3
1205	HM855471|IGHV4-59*08|Homo	NA	J00256|IGHJ3*01|Homo	3
1206	Z14300|IGHV1-69*10|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ3*02|Homo	3
1207	HM855457|IGHV1-8*02|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ6*02|Homo	3
1208	M99637|IGHV1-8*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ5*02|Homo	3
1209	Z14214|IGHV1-69*13|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ6*02|Homo	3
1210	Z14214|IGHV1-69*13|Homo	X93616|IGHD3-22*01|Homo	M25625|IGHJ4*03|Homo	3
1211	KC713948|IGHV1-69*14|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ3*02|Homo	3
1212	HM855457|IGHV1-8*02|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ5*02|Homo	3
1213	AB019438|IGHV4-59*01|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	3
1214	KC713938|IGHV1-18*04|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ4*02|Homo	3
1215	M99642|IGHV1-24*01|Homo	X13972|IGHD3-9*01|Homo	X86356|IGHJ6*03|Homo	3
1216	J00240|IGHV1-46*02|Homo	X13972|IGHD3-10*01|Homo	AJ879487|IGHJ6*04|Homo	3
1217	M99642|IGHV1-24*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	3
1218	X92343|IGHV1-46*01|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ1*01|Homo	3
1219	AB019438|IGHV1-58*02|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ4*02|Homo	3
1220	Z14237|IGHV4-31*03|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ3*02|Homo	3
1221	KF698736|IGHV1-38-4*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ4*02|Homo	3
1222	KF698733|IGHV1-2*04|Homo	J00232|IGHD2-2*01|Homo	X86355|IGHJ3*02|Homo	3
1223	KF698734|IGHV1-69-2*01|Homo	X97051|IGHD1-26*01|Homo	X86356|IGHJ6*03|Homo	3
1224	HM855457|IGHV1-8*02|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ1*01|Homo	3
1225	AB019439|IGHV4-34*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	3
1226	HM855457|IGHV1-8*02|Homo	X13972|IGHD5-5*01|Homo	X86356|IGHJ6*03|Homo	3
1227	KC713934|IGHV1-69D*01|Homo	X55584|IGHD5/OR15-5b*01|Homo	X86355|IGHJ5*02|Homo	3
1228	X92343|IGHV1-46*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ6*02|Homo	3
1229	HM855463|IGHV1-18*03|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	3
1230	Z14238|IGHV4-30-4*01|Homo	X93616|IGHD3-22*01|Homo	X86356|IGHJ6*03|Homo	3
1231	Z12367|IGHV4-38-2*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ5*02|Homo	3
1232	Z14238|IGHV4-30-4*01|Homo	NA	J00256|IGHJ3*01|Homo	3
1233	AC233755|IGHV4-38-2*02|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ4*02|Homo	3
1234	X62112|IGHV4-4*07|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	3
1235	Z14214|IGHV1-69*13|Homo	X97051|IGHD1-26*01|Homo	X86356|IGHJ6*03|Homo	3
1236	X62106|IGHV1-2*02|Homo	X97051|IGHD4-17*01|Homo	J00256|IGHJ2*01|Homo	3
1237	KC713948|IGHV1-69*14|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ4*02|Homo	3
1238	AB019438|IGHV1-58*02|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ3*02|Homo	3
1239	KC713938|IGHV1-18*04|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ5*02|Homo	3
1240	HM855471|IGHV4-59*08|Homo	NA	J00256|IGHJ1*01|Homo	3
1241	AB019438|IGHV1-58*02|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ4*02|Homo	3
1242	M99642|IGHV1-24*01|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ4*02|Homo	3
1243	AB019438|IGHV1-58*02|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ4*02|Homo	3
1244	KC713934|IGHV1-69D*01|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ3*02|Homo	3
1245	X62106|IGHV1-2*02|Homo	X13972|IGHD5-12*01|Homo	X86356|IGHJ6*03|Homo	3
1246	Z14300|IGHV1-69*10|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ3*02|Homo	3
1247	Z12367|IGHV4-38-2*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ5*02|Homo	2
1248	X05715|IGHV4-39*02|Homo	NA	J00256|IGHJ3*01|Homo	2
1249	M99641|IGHV1-18*01|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ6*02|Homo	2
1250	Z14238|IGHV4-30-4*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	2
1251	KC713948|IGHV1-69*14|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ1*01|Homo	2
1252	M99641|IGHV1-18*01|Homo	X97051|IGHD3-16*02|Homo	AJ879487|IGHJ6*04|Homo	2
1253	HM855463|IGHV1-18*03|Homo	X97051|IGHD3-16*02|Homo	X86356|IGHJ6*03|Homo	2
1254	Z12367|IGHV4-38-2*01|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ5*02|Homo	2
1255	Z14214|IGHV1-69*13|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ1*01|Homo	2
1256	KF698736|IGHV1-38-4*01|Homo	NA	X86355|IGHJ6*02|Homo	2
1257	HM855457|IGHV1-8*02|Homo	X55584|IGHD5/OR15-5b*01|Homo	X86355|IGHJ5*02|Homo	2
1258	M99637|IGHV1-8*01|Homo	NA	J00256|IGHJ6*01|Homo	2
1259	HM855457|IGHV1-8*02|Homo	J00232|IGHD2-2*01|Homo	X86355|IGHJ3*02|Homo	2
1260	HM855674|IGHV1-2*05|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ5*02|Homo	2
1261	Z14238|IGHV4-30-4*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	2
1262	M99637|IGHV1-8*01|Homo	X93616|IGHD3-22*01|Homo	X86356|IGHJ6*03|Homo	2
1263	HM855674|IGHV1-2*05|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ4*02|Homo	2
1264	X62107|IGHV1-3*02|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ4*02|Homo	2
1265	HM855674|IGHV1-2*05|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ3*02|Homo	2
1266	KF698733|IGHV1-2*04|Homo	X93616|IGHD3-22*01|Homo	X86356|IGHJ6*03|Homo	2
1267	HM855674|IGHV1-2*05|Homo	NA	J00256|IGHJ3*01|Homo	2
1268	X62106|IGHV1-2*02|Homo	X55584|IGHD5/OR15-5b*01|Homo	X86355|IGHJ4*02|Homo	2
1269	HM855457|IGHV1-8*02|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ5*02|Homo	2
1270	X92343|IGHV1-46*01|Homo	NA	J00256|IGHJ6*01|Homo	2
1271	X62107|IGHV1-3*02|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ4*02|Homo	2
1272	AC233755|IGHV4-38-2*02|Homo	NA	J00256|IGHJ2*01|Homo	2
1273	AB019438|IGHV4-59*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ3*02|Homo	2
1274	HM855463|IGHV1-18*03|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ2*01|Homo	2
1275	Z14214|IGHV1-69*13|Homo	J00234|IGHD2-15*01|Homo	M25625|IGHJ4*03|Homo	2
1276	AB019439|IGHV4-34*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ4*02|Homo	2
1277	KF698734|IGHV1-69-2*01|Homo	X13972|IGHD3-10*01|Homo	M25625|IGHJ4*03|Homo	2
