	v	d	j	frequency
17486	X92288|IGHV3-7*02|Homo	X13972|IGHD3-9*01|Homo	M25625|IGHJ4*03|Homo	2
17487	X62107|IGHV1-3*02|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ1*01|Homo	2
17488	AC245166|IGHV3-23D*02|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ5*01|Homo	2
17489	X92206|IGHV3-72*01|Homo	X97051|IGHD1-26*01|Homo	AJ879487|IGHJ6*04|Homo	2
17490	KC713935|IGHV2-70D*04|Homo	X13972|IGHD3-10*01|Homo	M25625|IGHJ4*03|Homo	2
17491	X67905|IGHV1-69*05|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ3*02|Homo	2
17492	HM855577|IGHV3-9*02|Homo	M35648|IGHD2-2*03|Homo	AJ879487|IGHJ6*04|Homo	2
17493	Z14214|IGHV1-69*13|Homo	J00235|IGHD2-21*01|Homo	M25625|IGHJ4*03|Homo	2
17494	L06616|IGHV3-30*19|Homo	X93614|IGHD3-16*01|Homo	AJ879487|IGHJ6*04|Homo	2
17495	Z14235|IGHV4-31*10|Homo	X13972|IGHD6-13*01|Homo	AJ879487|IGHJ6*04|Homo	2
17496	L06614|IGHV3-30*07|Homo	X93618|IGHD3-3*02|Homo	J00256|IGHJ1*01|Homo	2
17497	M99653|IGHV3-13*02|Homo	X13972|IGHD5-12*01|Homo	J00256|IGHJ4*01|Homo	2
17498	KC713946|IGHV4-30-4*07|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ3*01|Homo	2
17499	HM855666|IGHV3-7*03|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	2
17500	X62109|IGHV1-3*01|Homo	X93614|IGHD3-16*01|Homo	M25625|IGHJ4*03|Homo	2
17501	X05713|IGHV4-4*01|Homo	X93618|IGHD3-3*02|Homo	J00256|IGHJ4*01|Homo	2
17502	X92258|IGHV4-34*07|Homo	X93618|IGHD3-3*02|Homo	AJ879487|IGHJ6*04|Homo	2
17503	Z14239|IGHV4-30-4*02|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ5*02|Homo	2
17504	AM940221|IGHV3-49*05|Homo	X97051|IGHD2-2*02|Homo	X86356|IGHJ6*03|Homo	2
17505	M29811|IGHV4-61*01|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ4*02|Homo	2
17506	Z14237|IGHV4-31*03|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ5*02|Homo	2
17507	Z29978|IGHV1-69*07|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ4*02|Homo	2
17508	M99657|IGHV3-20*01|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ4*02|Homo	2
17509	X56358|IGHV4-28*04|Homo	X13972|IGHD5-12*01|Homo	X86356|IGHJ6*03|Homo	2
17510	Z14223|IGHV6-1*02|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ4*02|Homo	2
17511	AB019438|IGHV3-48*02|Homo	X93615|IGHD3-10*02|Homo	X86356|IGHJ6*03|Homo	2
17512	X92270|IGHV4-31*06|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ4*01|Homo	2
17513	M99676|IGHV3-49*01|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ6*02|Homo	2
17514	M29811|IGHV4-61*01|Homo	J00233|IGHD2-8*02|Homo	X86356|IGHJ6*03|Homo	2
17515	Z75356|IGHV4-34*13|Homo	X13972|IGHD3-9*01|Homo	M25625|IGHJ4*03|Homo	2
17516	KC713948|IGHV1-69*14|Homo	X13972|IGHD3-3*01|Homo	J00256|IGHJ2*01|Homo	2
17517	L21972|IGHV2-5*09|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ6*01|Homo	2
17518	HM855471|IGHV4-59*08|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ3*01|Homo	2
17519	J00239|IGHV3-74*03|Homo	X13972|IGHD3-3*01|Homo	X86355|IGHJ5*02|Homo	2
17520	X92297|IGHV4-39*04|Homo	X93618|IGHD3-3*02|Homo	M25625|IGHJ4*03|Homo	2
17521	M77324|IGHV3-30*14|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ3*02|Homo	2
17522	M77326|IGHV3-30*10|Homo	J00235|IGHD2-21*01|Homo	X86355|IGHJ6*02|Homo	2
17523	X92236|IGHV4-34*04|Homo	J00233|IGHD2-8*02|Homo	X86355|IGHJ6*02|Homo	2
17524	L21965|IGHV2-70*10|Homo	M35648|IGHD2-2*03|Homo	X86356|IGHJ6*03|Homo	2
17525	X92297|IGHV4-39*04|Homo	X93615|IGHD3-10*02|Homo	J00256|IGHJ2*01|Homo	2
17526	HM855436|IGHV3-33*06|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ4*01|Homo	2
17527	M99403|IGHV3-15*05|Homo	X93615|IGHD3-10*02|Homo	AJ879487|IGHJ6*04|Homo	2
17528	KC713941|IGHV3-64D*06|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ5*01|Homo	2
17529	HM855939|IGHV3-NL1*01|Homo	X13972|IGHD3-3*01|Homo	J00256|IGHJ5*01|Homo	2
17530	M99683|IGHV4-31*02|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ4*02|Homo	2
17531	L06617|IGHV3-30*06|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ1*01|Homo	2
17532	AB019437|IGHV2-70*13|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ5*01|Homo	2
17533	X56358|IGHV4-28*04|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ2*01|Homo	2
17534	M77300|IGHV3-30*09|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ5*01|Homo	2
17535	Z14235|IGHV4-31*10|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ2*01|Homo	2
17536	X56375|IGHV5-10-1*03|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ3*01|Homo	2
17537	M99403|IGHV3-15*05|Homo	X13972|IGHD3-10*01|Homo	M25625|IGHJ4*03|Homo	2
17538	AB019437|IGHV4-61*08|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ1*01|Homo	2
17539	Z14241|IGHV4-34*09|Homo	X97051|IGHD2-21*02|Homo	M25625|IGHJ4*03|Homo	2
17540	KC713944|IGHV4-30-2*06|Homo	J00233|IGHD2-8*02|Homo	J00256|IGHJ1*01|Homo	2
17541	KF698733|IGHV1-2*04|Homo	X13972|IGHD2-8*01|Homo	J00256|IGHJ6*01|Homo	2
17542	M95117|IGHV4-59*04|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	2
17543	HM855666|IGHV3-7*03|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ5*02|Homo	2
17544	M95113|IGHV4-34*08|Homo	X13972|IGHD3-3*01|Homo	X86356|IGHJ6*03|Homo	2
17545	X92255|IGHV4-34*03|Homo	J00235|IGHD2-21*01|Homo	J00256|IGHJ2*01|Homo	2
17546	X92270|IGHV4-31*06|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ5*02|Homo	2
17547	Z14309|IGHV1-69*08|Homo	X13972|IGHD2-8*01|Homo	J00256|IGHJ4*01|Homo	2
17548	L21965|IGHV2-70*10|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ6*02|Homo	2
17549	KF698733|IGHV1-2*04|Homo	J00234|IGHD2-15*01|Homo	M25625|IGHJ4*03|Homo	2
17550	M99672|IGHV3-43*01|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ5*02|Homo	2
17551	M77299|IGHV3-64*04|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ3*02|Homo	2
17552	HM855939|IGHV3-NL1*01|Homo	X13972|IGHD6-13*01|Homo	J00256|IGHJ2*01|Homo	2
17553	Z27449|IGHV5-51*05|Homo	X13972|IGHD5-12*01|Homo	J00256|IGHJ6*01|Homo	2
17554	X92340|IGHV1-69*03|Homo	X13972|IGHD3-3*01|Homo	J00256|IGHJ2*01|Homo	2
17555	M95116|IGHV4-39*05|Homo	X13972|IGHD5-12*01|Homo	J00256|IGHJ6*01|Homo	2
17556	Z14300|IGHV1-69*10|Homo	X13972|IGHD3-3*01|Homo	J00256|IGHJ2*01|Homo	2
17557	M99401|IGHV3-49*02|Homo	X93618|IGHD3-3*02|Homo	X86355|IGHJ6*02|Homo	2
17558	X05713|IGHV4-4*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	2
17559	Z14296|IGHV1-69*11|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ4*01|Homo	2
17560	Z14223|IGHV6-1*02|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ6*02|Homo	2
17561	M99404|IGHV3-15*06|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ3*01|Homo	2
17562	M83133|IGHV4-28*02|Homo	X93616|IGHD3-22*01|Homo	M25625|IGHJ4*03|Homo	2
17563	AB019437|IGHV3-64*02|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ5*02|Homo	2
17564	Z75356|IGHV4-34*13|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ2*01|Homo	2
17565	M77334|IGHV3-33*05|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ4*02|Homo	2
17566	M99686|IGHV5-51*01|Homo	X93614|IGHD3-16*01|Homo	AJ879487|IGHJ6*04|Homo	2
17567	X56360|IGHV4-59*07|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ4*01|Homo	2
17568	X92256|IGHV4-34*06|Homo	J00234|IGHD2-15*01|Homo	X86356|IGHJ6*03|Homo	2
17569	HM855666|IGHV3-7*03|Homo	J00233|IGHD2-8*02|Homo	X86355|IGHJ3*02|Homo	2
17570	X92272|IGHV4-31*08|Homo	J00235|IGHD2-21*01|Homo	J00256|IGHJ6*01|Homo	2
17571	Z14241|IGHV4-34*09|Homo	J00233|IGHD2-8*02|Homo	X86355|IGHJ4*02|Homo	2
17572	M95114|IGHV4-59*03|Homo	M35648|IGHD2-2*03|Homo	X86356|IGHJ6*03|Homo	2
17573	M99401|IGHV3-49*02|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ3*01|Homo	2
17574	Z17392|IGHV3-74*02|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ4*01|Homo	2
17575	M77305|IGHV3-33*03|Homo	X13972|IGHD5-12*01|Homo	J00256|IGHJ5*01|Homo	2
17576	M77334|IGHV3-33*05|Homo	X97051|IGHD2-2*02|Homo	M25625|IGHJ4*03|Homo	2
17577	M99676|IGHV3-49*01|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ3*01|Homo	2
17578	AM940223|IGHV3-23*03|Homo	X97051|IGHD3-16*02|Homo	AJ879487|IGHJ6*04|Homo	2
17579	M99408|IGHV3-15*03|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ6*01|Homo	2
17580	M95118|IGHV4-59*05|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ2*01|Homo	2
17581	X70208|IGHV3-66*04|Homo	X13972|IGHD5-5*01|Homo	M25625|IGHJ4*03|Homo	2
17582	M99404|IGHV3-15*06|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ4*02|Homo	2
17583	J04097|IGHV6-1*01|Homo	M35648|IGHD2-2*03|Homo	AJ879487|IGHJ6*04|Homo	2
17584	HM855782|IGHV4-28*06|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ4*01|Homo	2
17585	M99642|IGHV1-24*01|Homo	J00233|IGHD2-8*02|Homo	X86355|IGHJ4*02|Homo	2
17586	L06616|IGHV3-30*19|Homo	X93615|IGHD3-10*02|Homo	J00256|IGHJ6*01|Homo	2
17587	M99402|IGHV3-15*04|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ6*01|Homo	2
17588	M29811|IGHV4-61*01|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ5*02|Homo	2
17589	AC244456|IGHV3-30-5*01|Homo	X97051|IGHD2-21*02|Homo	AJ879487|IGHJ6*04|Homo	2
17590	M99652|IGHV3-11*01|Homo	X13972|IGHD5-12*01|Homo	J00256|IGHJ2*01|Homo	2
17591	Z14300|IGHV1-69*10|Homo	X93618|IGHD3-3*02|Homo	J00256|IGHJ4*01|Homo	2
17592	X70197|IGHV3-73*01|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ4*01|Homo	2
17593	X92233|IGHV4-28*03|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ5*01|Homo	2
17594	X92270|IGHV4-31*06|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ3*02|Homo	2
17595	HM855674|IGHV1-2*05|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ1*01|Homo	2
17596	AC233755|IGHV4-38-2*02|Homo	J00235|IGHD2-21*01|Homo	J00256|IGHJ5*01|Homo	2
17597	HM855457|IGHV1-8*02|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ1*01|Homo	2
17598	X92343|IGHV1-46*01|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ4*02|Homo	2
17599	M95117|IGHV4-59*04|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ5*02|Homo	2
17600	KC713939|IGHV3-13*05|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ5*01|Homo	2
17601	M99665|IGHV3-33*02|Homo	X13972|IGHD2-8*01|Homo	X86355|IGHJ4*02|Homo	2
17602	M95117|IGHV4-59*04|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ3*02|Homo	2
17603	X62109|IGHV1-3*01|Homo	X13972|IGHD3-3*01|Homo	M25625|IGHJ4*03|Homo	2
17604	L06612|IGHV1-46*03|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ2*01|Homo	2
17605	Z14307|IGHV1-69*09|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ6*01|Homo	2
17606	AB019439|IGHV3-21*01|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ5*02|Homo	2
17607	M99403|IGHV3-15*05|Homo	J00233|IGHD2-8*02|Homo	J00256|IGHJ4*01|Homo	2
17608	M77324|IGHV3-30*14|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ2*01|Homo	2
17609	HM855392|IGHV3-43*02|Homo	X93618|IGHD3-3*02|Homo	M25625|IGHJ4*03|Homo	2
17610	KF698734|IGHV1-69-2*01|Homo	J00233|IGHD2-8*02|Homo	X86355|IGHJ6*02|Homo	2
17611	M99641|IGHV1-18*01|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ2*01|Homo	2
17612	M99658|IGHV3-21*02|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ3*02|Homo	2
17613	Z29979|IGHV3-72*02|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ5*02|Homo	2
17614	AC245166|IGHV3-23D*02|Homo	J00235|IGHD2-21*01|Homo	J00256|IGHJ4*01|Homo	2
17615	M95121|IGHV4-31*05|Homo	X93618|IGHD3-3*02|Homo	J00256|IGHJ5*01|Homo	2
17616	AC245243|IGHV3-30-5*02|Homo	X13972|IGHD5-5*01|Homo	J00256|IGHJ4*01|Homo	2
17617	M99651|IGHV3-9*01|Homo	J00235|IGHD2-21*01|Homo	X86355|IGHJ5*02|Homo	2
17618	M99653|IGHV3-13*02|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ5*01|Homo	2
17619	M77335|IGHV3-33*04|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ4*01|Homo	2
17620	KC713940|IGHV3-11*06|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ2*01|Homo	2
17621	M99400|IGHV3-15*08|Homo	X13972|IGHD5-12*01|Homo	J00256|IGHJ2*01|Homo	2
17622	J00239|IGHV3-74*03|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ4*02|Homo	2
17623	M99402|IGHV3-15*04|Homo	J00234|IGHD2-15*01|Homo	AJ879487|IGHJ6*04|Homo	2
17624	J04097|IGHV6-1*01|Homo	X13972|IGHD2-8*01|Homo	J00256|IGHJ5*01|Homo	2
17625	X92227|IGHV5-10-1*01|Homo	X13972|IGHD3-3*01|Homo	X86355|IGHJ5*02|Homo	2
17626	X92209|IGHV1-45*01|Homo	J00233|IGHD2-8*02|Homo	J00256|IGHJ4*01|Homo	2
17627	L21969|IGHV2-70*01|Homo	X93618|IGHD3-3*02|Homo	X86355|IGHJ4*02|Homo	2
17628	M99665|IGHV3-33*02|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ4*02|Homo	2
17629	Z14239|IGHV4-30-4*02|Homo	X93614|IGHD3-16*01|Homo	M25625|IGHJ4*03|Homo	2
17630	Z27504|IGHV3-66*02|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ3*01|Homo	2
17631	L21972|IGHV2-5*09|Homo	J00233|IGHD2-8*02|Homo	X86355|IGHJ3*02|Homo	2
17632	X92209|IGHV1-45*01|Homo	X97051|IGHD2-21*02|Homo	M25625|IGHJ4*03|Homo	2
17633	M99637|IGHV1-8*01|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ2*01|Homo	2
17634	X92237|IGHV4-34*05|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ6*01|Homo	2
17635	HM855577|IGHV3-9*02|Homo	J00235|IGHD2-21*01|Homo	J00256|IGHJ4*01|Homo	2
17636	M77326|IGHV3-30*10|Homo	X93614|IGHD3-16*01|Homo	AJ879487|IGHJ6*04|Homo	2
17637	Z75360|IGHV4-30-4*06|Homo	X13972|IGHD6-13*01|Homo	AJ879487|IGHJ6*04|Homo	2
17638	X92255|IGHV4-34*03|Homo	J00235|IGHD2-21*01|Homo	X86355|IGHJ6*02|Homo	2
17639	M99400|IGHV3-15*08|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ2*01|Homo	2
17640	Z27502|IGHV2-70*05|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ5*01|Homo	2
17641	HM855471|IGHV4-59*08|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ2*01|Homo	2
17642	M77302|IGHV3-30-3*02|Homo	X93618|IGHD3-3*02|Homo	X86355|IGHJ5*02|Homo	2
17643	M77323|IGHV3-30*05|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	2
17644	X92216|IGHV3-15*01|Homo	J00235|IGHD2-21*01|Homo	J00256|IGHJ4*01|Homo	2
17645	M77329|IGHV3-30*17|Homo	X93615|IGHD3-10*02|Homo	J00256|IGHJ1*01|Homo	2
17646	X56358|IGHV4-28*04|Homo	X93618|IGHD3-3*02|Homo	X86355|IGHJ3*02|Homo	2
17647	M95117|IGHV4-59*04|Homo	X93618|IGHD3-3*02|Homo	J00256|IGHJ6*01|Homo	2
17648	X93619|IGHV2-5*03|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ4*01|Homo	2
17649	X92233|IGHV4-28*03|Homo	X93615|IGHD3-10*02|Homo	J00256|IGHJ6*01|Homo	2
17650	Z14300|IGHV1-69*10|Homo	X13972|IGHD5-12*01|Homo	J00256|IGHJ3*01|Homo	2
17651	M29812|IGHV4-59*02|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	2
17652	AC244456|IGHV3-30-5*01|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ6*01|Homo	2
17653	HM855361|IGHV7-4-1*05|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ5*01|Homo	2
17654	AB019439|IGHV4-39*01|Homo	X93615|IGHD3-10*02|Homo	M25625|IGHJ4*03|Homo	2
17655	L06612|IGHV1-46*03|Homo	X13972|IGHD5-12*01|Homo	J00256|IGHJ4*01|Homo	2
17656	AB019438|IGHV3-48*02|Homo	X13972|IGHD3-3*01|Homo	X86356|IGHJ6*03|Homo	2
17657	U03893|IGHV3-48*03|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ4*02|Homo	2
17658	AC244492|IGHV3-23D*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	2
17659	AB019437|IGHV3-73*02|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ3*01|Homo	2
17660	AB019437|IGHV3-66*03|Homo	X13972|IGHD3-3*01|Homo	X86355|IGHJ4*02|Homo	2
17661	KF698734|IGHV1-69-2*01|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ5*01|Homo	2
17662	L21963|IGHV2-5*04|Homo	X97051|IGHD2-21*02|Homo	M25625|IGHJ4*03|Homo	2
17663	M77334|IGHV3-33*05|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ2*01|Homo	2
17664	M95114|IGHV4-59*03|Homo	X93618|IGHD3-3*02|Homo	J00256|IGHJ4*01|Homo	2
17665	X56368|IGHV5-51*03|Homo	X97051|IGHD3-16*02|Homo	J00256|IGHJ6*01|Homo	2
17666	Z14238|IGHV4-30-4*01|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ6*02|Homo	2
17667	HM855392|IGHV3-43*02|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ3*01|Homo	2
17668	AC245243|IGHV3-30-5*02|Homo	X13972|IGHD5-12*01|Homo	J00256|IGHJ1*01|Homo	2
17669	KC713941|IGHV3-64D*06|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ6*01|Homo	2
17670	M99642|IGHV1-24*01|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ4*02|Homo	2
17671	Z29979|IGHV3-72*02|Homo	X13972|IGHD2-8*01|Homo	AJ879487|IGHJ6*04|Homo	2
17672	L10057|IGHV7-4-1*01|Homo	J00234|IGHD2-15*01|Homo	AJ879487|IGHJ6*04|Homo	2
17673	U29582|IGHV3-13*03|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ2*01|Homo	2
17674	X62106|IGHV1-2*02|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ4*02|Homo	2
17675	X92208|IGHV1-2*03|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ6*02|Homo	2
17676	M99649|IGHV3-7*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	2
17677	HM855329|IGHV3-11*04|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ3*02|Homo	2
17678	KC713949|IGHV2-70D*14|Homo	X13972|IGHD3-3*01|Homo	X86355|IGHJ4*02|Homo	2
17679	X92290|IGHV7-4-1*03|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ5*01|Homo	2
17680	Z14236|IGHV4-39*06|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ5*01|Homo	2
17681	M83134|IGHV3-30*01|Homo	X93614|IGHD3-16*01|Homo	X86355|IGHJ6*02|Homo	2
17682	M77331|IGHV3-30*11|Homo	J00235|IGHD2-21*01|Homo	X86355|IGHJ4*02|Homo	2
17683	M35415|IGHV3-23*02|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ6*01|Homo	2
17684	AC244456|IGHV3-30-3*01|Homo	J00235|IGHD2-21*01|Homo	J00256|IGHJ2*01|Homo	2
17685	M99654|IGHV3-15*02|Homo	X93618|IGHD3-3*02|Homo	X86356|IGHJ6*03|Homo	2
17686	L21969|IGHV2-70*01|Homo	X13972|IGHD3-3*01|Homo	AJ879487|IGHJ6*04|Homo	2
17687	Z29978|IGHV1-69*07|Homo	X13972|IGHD3-3*01|Homo	X86355|IGHJ4*02|Homo	2
17688	X92236|IGHV4-34*04|Homo	J00233|IGHD2-8*02|Homo	J00256|IGHJ1*01|Homo	2
17689	Z14239|IGHV4-30-4*02|Homo	J00233|IGHD2-8*02|Homo	X86356|IGHJ6*03|Homo	2
17690	X92217|IGHV3-13*01|Homo	X13972|IGHD3-9*01|Homo	AJ879487|IGHJ6*04|Homo	2
17691	L06617|IGHV3-30*06|Homo	X13972|IGHD5-5*01|Homo	AJ879487|IGHJ6*04|Homo	2
17692	Z14243|IGHV4-59*10|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ5*02|Homo	2
17693	AC244492|IGHV3-23D*01|Homo	X97051|IGHD3-16*02|Homo	X86356|IGHJ6*03|Homo	2
17694	HM855939|IGHV3-NL1*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ5*02|Homo	2
17695	HM855436|IGHV3-33*06|Homo	X97051|IGHD2-2*02|Homo	J00256|IGHJ5*01|Homo	2
17696	L21967|IGHV2-70*11|Homo	X93614|IGHD3-16*01|Homo	J00256|IGHJ4*01|Homo	2
17697	X56360|IGHV4-59*07|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ3*02|Homo	2
17698	M99648|IGHV2-26*01|Homo	X93618|IGHD3-3*02|Homo	X86355|IGHJ4*02|Homo	2
17699	HM855939|IGHV3-NL1*01|Homo	M35648|IGHD2-2*03|Homo	X86356|IGHJ6*03|Homo	2
17700	AC245243|IGHV3-30-5*02|Homo	X13972|IGHD3-10*01|Homo	AJ879487|IGHJ6*04|Homo	2
17701	M99653|IGHV3-13*02|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ3*01|Homo	2
17702	Z75360|IGHV4-30-4*06|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ6*01|Homo	2
17703	M62737|IGHV3-30*08|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ5*02|Homo	2
17704	AB019439|IGHV3-33*01|Homo	X13972|IGHD5-12*01|Homo	AJ879487|IGHJ6*04|Homo	2
17705	M77324|IGHV3-30*14|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ3*02|Homo	2
17706	Z14241|IGHV4-34*09|Homo	X13972|IGHD3-10*01|Homo	AJ879487|IGHJ6*04|Homo	2
17707	X92208|IGHV1-2*03|Homo	X13972|IGHD2-8*01|Homo	J00256|IGHJ1*01|Homo	2
17708	AB019439|IGHV3-21*01|Homo	X93615|IGHD3-10*02|Homo	AJ879487|IGHJ6*04|Homo	2
17709	M77328|IGHV3-30*16|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ1*01|Homo	2
17710	M29811|IGHV4-61*01|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ1*01|Homo	2
17711	M77305|IGHV3-33*03|Homo	X97051|IGHD2-21*02|Homo	M25625|IGHJ4*03|Homo	2
17712	X92274|IGHV4-30-4*03|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ2*01|Homo	2
17713	X56367|IGHV5-51*04|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ2*01|Homo	2
17714	X92254|IGHV4-4*05|Homo	J00234|IGHD2-15*01|Homo	X86356|IGHJ6*03|Homo	2
17715	HM855485|IGHV7-4-1*04|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ5*02|Homo	2
17716	X05716|IGHV4-34*11|Homo	X13972|IGHD2-8*01|Homo	X86356|IGHJ6*03|Homo	2
17717	Z12367|IGHV4-38-2*01|Homo	J00233|IGHD2-8*02|Homo	X86355|IGHJ3*02|Homo	2
17718	M99653|IGHV3-13*02|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	2
17719	M77300|IGHV3-30*09|Homo	X13972|IGHD3-3*01|Homo	J00256|IGHJ5*01|Homo	2
17720	X92243|IGHV2-70*07|Homo	X13972|IGHD6-13*01|Homo	J00256|IGHJ4*01|Homo	2
17721	X70197|IGHV3-73*01|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ2*01|Homo	2
17722	X92217|IGHV3-13*01|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	2
